institucion	carrera	area	acreditacion_institucion	tipo_institucion	tipo_institucion_nivel_0	tipo_institucion_nivel_1	tipo_institucion_nivel_2	porcentaje_subvencionados	desercion_agno1	duracion_real	empleabilidad_agno1	ingreso_agno4	arancel
IP INACAP	Ingeniería en Negocios Internacionales	Administración y Comercio	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.906	0.267	s/i	0.859	De $600 mil a $800 mil	1515967
IP INACAP	Ingeniería en Prevención de Riesgos, Calidad y Ambiente	Tecnología	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.966	0.292	10.1	0.89	De $800 mil a $1 millón	1361809
IP INACAP	Ingeniería en Refrigeración y Climatización Industrial	Tecnología	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.945	0.4	12.8	0.9	De $600 mil a $800 mil	1531987
IP INACAP	Ingeniería en Telecomunicaciones, Conectividad y Redes	Tecnología	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.961	0.323	11.3	0.938	De $1 millón a $1 millón 200 mil	1558988
IP INACAP	Psicopedagogía	Ciencias Sociales	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	s/i	10.6	0.812	s/i	1351804
IP INACAP	Publicidad	Ciencias Sociales	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.901	0.312	10.4	0.707	De $400 mil a $600 mil	1529424
IP INACAP	Servicio Social	Ciencias Sociales	6 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	s/i	8.8	0.635	De $400 mil a $600 mil	1334984
IP IPEGE	Técnico en Administración de Empresas	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.444	7.0	0.758	s/i	748845
IP IPEGE	Técnico en Enfermería	Salud	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.995	0.343	6.2	0.931	s/i	853791
IP Instituto Nacional del Fútbol	Técnico y Arbitro de Futbol	Educación	2 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.925	0.623	5.5	0.774	s/i	1195404
IP Instituto de Estudios Bancarios Guillermo Subercaseaux	Contador Auditor con mención Banca e Instituciones Financieras	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.987	s/i	9.3	0.952	s/i	1350000
IP Instituto de Estudios Bancarios Guillermo Subercaseaux	Ingeniería Financiera	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	s/i	9.3	0.99	s/i	1350000
IP Instituto de Estudios Bancarios Guillermo Subercaseaux	Técnico en Comercio Internacional	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.875	0.5	6.9	0.862	s/i	1250000
IP Instituto de Estudios Bancarios Guillermo Subercaseaux	Técnico en Gestión de Servicios Financieros	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.985	0.366	6.4	0.838	De $600 mil a $800 mil	1250000
IP La Araucana	Administración de Empresas	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.339	6.1	0.814	s/i	748659
IP La Araucana	Asistente de Educación Parvularia y Básica	Educación	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.996	0.263	6.6	0.496	Menor a $400 mil	756637
IP La Araucana	Contabilidad General	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.387	6.0	0.808	s/i	779443
IP La Araucana	Contador Auditor	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.284	11.1	0.954	De $600 mil a $800 mil	1171307
IP La Araucana	Ingeniería en Computación e Informática	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.992	0.52	10.5	0.941	De $800 mil a $1 millón	1103693
IP La Araucana	Ingeniería en Gestión Financiera	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.429	10.6	0.943	s/i	1241193
IP La Araucana	Ingeniería en Gestión de Empresas	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.996	0.417	9.7	0.891	De $600 mil a $800 mil	1108505
IP La Araucana	Ingeniería en Gestión de Marketing	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.958	0.5	s/i	0.948	De $600 mil a $800 mil	1184889
IP La Araucana	Ingeniería en Gestión de Recursos Humanos	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.981	0.382	10.0	0.887	De $600 mil a $800 mil	1139782
IP La Araucana	Ingeniería en Prevención de Riesgos	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.997	0.466	11.1	0.844	De $600 mil a $800 mil	1041995
IP La Araucana	Psicopedagogía	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.994	0.319	9.4	0.824	s/i	1010071
IP La Araucana	Servicio Social	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.998	0.369	8.6	0.705	De $400 mil a $600 mil	1006109
IP La Araucana	Técnico Jurídico	Derecho	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.989	0.43	6.7	0.457	s/i	746717
IP La Araucana	Vitivinicultura	Agropecuaria	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.708	7.2	0.489	s/i	837881
IP Latinoamericano de Comercio Exterior	Administración Pública, mención Gestión y Desarrollo Regiónal y Local	Ciencias Sociales	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.994	0.37	9.6	0.957	s/i	772655
IP Latinoamericano de Comercio Exterior	Administración de Empresas, mención Finanzas	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.988	0.534	7.0	0.848	s/i	770064
IP Latinoamericano de Comercio Exterior	Auditoría	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.308	10.7	0.963	s/i	801278
IP Latinoamericano de Comercio Exterior	Comercio Exterior	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.986	0.522	8.5	0.917	De $600 mil a $800 mil	709353
IP Latinoamericano de Comercio Exterior	Contabilidad mención Auditoría	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.429	7.6	1.0	s/i	710307
IP Latinoamericano de Comercio Exterior	Educador Asistente en Educación Especial y Diferencial	Educación	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.986	0.377	6.9	0.385	s/i	770791
IP Latinoamericano de Comercio Exterior	Educador Asistente en Educación de Párvulos	Educación	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.333	6.7	0.5	s/i	808572
IP Latinoamericano de Comercio Exterior	Ingeniería en Administración de Empresas	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.944	0.5	9.9	0.95	s/i	854789
IP Latinoamericano de Comercio Exterior	Pedagogía en Educación Media Técnico Profesional	Educación	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	s/i	0.167	10.5	0.935	s/i	748235
IP Latinoamericano de Comercio Exterior	Psicopedagogía	Ciencias Sociales	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.438	9.5	0.793	s/i	822304
IP Latinoamericano de Comercio Exterior	Técnico Jurídico	Derecho	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.948	0.518	6.9	0.707	s/i	747751
IP Latinoamericano de Comercio Exterior	Técnico en Enfermería	Salud	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.991	0.434	7.2	0.623	s/i	953703
IP Libertador de Los Andes	Educación General Básica	Educación	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	s/i	11.0	0.742	De $400 mil a $600 mil	1480000
IP Libertador de Los Andes	Servicio Social	Ciencias Sociales	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.438	9.7	0.774	s/i	1480000
IP Los Lagos	Ingeniería en Administración de Empresas	Administración y Comercio	No	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.985	0.492	s/i	0.951	s/i	913170
IP Los Leones	Administración de Negocios y Ventas	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.398	6.5	0.813	s/i	948905
IP Los Leones	Comunicación Social en Marketing	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.97	0.581	11.1	0.583	De $400 mil a $600 mil	915022
IP Los Leones	Comunicación Social en Marketing	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	s/i	6.6	0.615	De $400 mil a $600 mil	912000
IP Los Leones	Contabilidad General	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.986	0.479	6.8	0.681	s/i	986974
IP Los Leones	Contador Auditor	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.994	0.572	10.4	0.862	s/i	989217
IP Los Leones	Diseño Gráfico Publicitario	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.981	0.591	11.5	0.452	Menor a $400 mil	1018732
IP Los Leones	Diseño Gráfico Publicitario	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.996	0.482	6.8	0.327	Menor a $400 mil	1015736
IP Los Leones	Educación Parvularia	Educación	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.991	0.444	11.6	0.575	Menor a $400 mil	897922
IP Los Leones	Fotografía Periodística y Publicitaria	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.414	6.5	0.365	Menor a $400 mil	999837
IP Los Leones	Fotografía Periodística y Publicitaria Profesional	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.969	0.612	11.1	0.565	Menor a $400 mil	1000393
IP Los Leones	Ingeniería en Administración de Negocios y Ventas	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.984	0.636	10.7	0.875	s/i	953451
IP Los Leones	Psicopedagogía	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.541	12.2	0.701	De $400 mil a $600 mil	929594
IP Los Leones	Publicidad	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.978	0.452	7.0	0.409	Menor a $400 mil	966250
IP Los Leones	Publicidad	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.992	0.742	11.3	0.528	De $400 mil a $600 mil	970172
IP Los Leones	Relaciones Públicas	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.976	0.489	10.8	0.794	De $400 mil a $600 mil	986837
IP Los Leones	Relaciones Públicas	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.991	0.444	7.0	0.597	De $400 mil a $600 mil	979672
IP Los Leones	Servicio Social	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.986	0.627	10.6	0.52	s/i	949684
IP Los Leones	Servicio Social	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.989	0.446	6.8	0.458	s/i	946391
IP Los Leones	Teatro	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.988	0.615	6.4	0.273	s/i	1172727
IP Providencia	Educación Diferencial mención Deficiencia Mental	Educación	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.99	0.227	9.2	0.919	De $400 mil a $600 mil	1123222
IP Providencia	Educación Parvularia mención Lenguaje y Ciencias	Educación	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.987	0.28	9.1	0.649	De $400 mil a $600 mil	1062459
IP Providencia	Nutrición y Dietética	Salud	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.994	0.32	10.1	0.52	s/i	1011938
IP Providencia	Pedagogía en Educación General Básica mención Lenguaje y Matemáticas	Educación	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.328	9.6	0.801	De $400 mil a $600 mil	940506
IP Providencia	Psicopedagogía	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	1.0	0.4	s/i	0.577	s/i	845000
IP Providencia	Técnico Jurídico de Nivel Superior	Derecho	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.985	0.303	9.5	0.539	s/i	890255
IP Providencia	Técnico de Enfermería	Salud	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.987	0.321	7.0	0.647	Menor a $400 mil	1011762
IP Santo Tomás	Analista Programador	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.986	0.344	7.1	0.557	Menor a $400 mil	926147
IP Santo Tomás	Comunicación Audiovisual Digital	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.966	0.343	9.9	0.629	De $400 mil a $600 mil	1522297
IP Santo Tomás	Ingeniería de Ejecución Agropecuaria	Agropecuaria	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.985	0.219	11.5	0.75	s/i	1204983
IP Santo Tomás	Ingeniería de Ejecución en Informática	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.993	0.388	10.3	0.652	De $400 mil a $600 mil	1208584
IP Santo Tomás	Ingeniería de Ejecución en Prevención de Riesgos	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.989	0.366	10.1	0.868	s/i	1240893
IP Santo Tomás	Ingeniería de Ejecución en Sonido	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.899	0.383	10.3	0.505	s/i	1361390
IP Santo Tomás	Servicio Social	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.994	0.225	10.4	0.577	De $400 mil a $600 mil	1131642
IP Santo Tomás	Técnico en Comunicación Audiovisual Digital	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.967	0.412	7.3	0.496	Menor a $400 mil	1267886
IP Santo Tomás	Técnico en Diseño Publicitario Multimedial	Arte y Arquitectura	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.966	0.358	8.1	0.361	Menor a $400 mil	1062620
IP Santo Tomás	Técnico en Plataformas Informáticas	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.989	0.248	7.2	0.549	De $400 mil a $600 mil	948355
IP Santo Tomás	Técnico en Sonido	Tecnología	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.973	0.488	8.4	0.463	Menor a $400 mil	1146667
IP Santo Tomás	Técnico en Trabajo Social	Ciencias Sociales	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.991	0.245	6.7	0.408	Menor a $400 mil	977964
IP Santo Tomás	Técnico en Turismo	Administración y Comercio	4 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.971	0.335	7.5	0.364	Menor a $400 mil	915780
IP de Arte y Comunicación ARCOS	Comunicación Audiovisual	Arte y Arquitectura	2 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.935	0.364	8.4	0.5	s/i	2680000
IP de Arte y Comunicación ARCOS	Fotografía Profesional	Arte y Arquitectura	2 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.807	0.349	13.5	0.324	s/i	2593571
IP de Arte y Comunicación ARCOS	Técnico de Nivel Superior en Fotografía Periodística y Publicitaria	Arte y Arquitectura	2 años	INSTITUTO PROFESIONAL	Institutos Profesionales	Institutos Profesionales	Institutos Profesionales	0.841	0.461	6.7	0.483	s/i	1510919
