ID	institucion	acreditacion	carrera	area	desercionagno1	duracion	empleabilidadagno1	ingresoagno4	arancel	IE_MAT	tipo_institucion	CLASIFICACION_INSTITUCION_NIVEL_0	CLASIFICACION_INSTITUCION_NIVEL_1	CLASIFICACION_INSTITUCION_NIVEL_3
195	Pontificia Universidad Católica de Valparaíso	6 años	Derecho	Derecho	0,35377358490566	20,7	0,867924528301887	De $1 millón 400 mil a $1 millón 600 mil	3272000	PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
196	Universidad Academia de Humanismo Cristiano	3 años	Derecho	Derecho	0,321428571428571	s/i	0,747126436781609	s/i	2253225	UNIVERSIDAD ACADEMIA DE HUMANISMO CRISTIANO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
197	Universidad Adolfo Ibáñez	6 años	Derecho	Derecho	0,248979591836735	14,3	0,763546798029557	De $1 millón 200 mil a $1 millón 400 mil	3831102	UNIVERSIDAD ADOLFO IBAÑEZ	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
198	Universidad Alberto Hurtado	5 años	Derecho	Derecho	0,242857142857143	s/i	0,684210526315789	s/i	3511000	UNIVERSIDAD ALBERTO HURTADO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
199	Universidad Arturo Prat	2 años	Derecho	Derecho	0,294117647058823	18,6	0,840909090909091	s/i	2078596	UNIVERSIDAD ARTURO PRAT	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
2	Universidad de Arte y Ciencias Sociales ARCIS	2 años	Teatro	Arte y Arquitectura	0,278688524590164	8,2	0,231884057971014	s/i	3341000	UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
20	Universidad Arturo Prat	2 años	Ingeniería de Ejecución en Administración de Empresas	Administración y Comercio	s/i	10,2	0,916535433070866	De $600 mil a $800 mil	2006374	UNIVERSIDAD ARTURO PRAT	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
200	Universidad Austral de Chile	6 años	Derecho	Derecho	0,255813953488372	18,3	0,6875	De $1 millón 400 mil a $1 millón 600 mil	2756000	UNIVERSIDAD AUSTRAL DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
201	Universidad Autónoma de Chile	5 años	Derecho	Derecho	0,224043715846995	16,7	0,621052631578947	s/i	2424758	UNIVERSIDAD AUTONOMA DE CHILE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
202	Universidad Bernardo O'Higgins	3 años	Derecho	Derecho	0,225988700564972	18,3	0,80952380952381	s/i	2100000	UNIVERSIDAD BERNARDO OHIGGINS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
203	Universidad Bolivariana	No	Derecho	Derecho	0,471153846153846	17,6	0,729411764705882	De $800 mil a $1 millón	1771332	UNIVERSIDAD BOLIVARIANA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
204	Universidad Católica de la Santísima Concepción	En Proceso	Licenciatura en Derecho	Derecho	0,190082644628099	18,1	0,468085106382979	De $1 millón a $1 millón 200 mil	2501000	UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
205	Universidad Católica de Temuco	5 años	Derecho	Derecho	0,171270718232044	15,4	0,402173913043478	De $1 millón a $1 millón 200 mil	2905000	UNIVERSIDAD CATOLICA DE TEMUCO	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
206	Universidad Católica del Norte	6 años	Derecho	Derecho	0,201149425287356	17,3	0,748175182481752	De $1 millón 600 mil a $1 millón 800 mil	2754000	UNIVERSIDAD CATOLICA DEL NORTE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
207	Universidad Central de Chile	4 años	Derecho	Derecho	0,33630289532294	18,8	0,767741935483871	De $1 millón 200 mil a $1 millón 400 mil	2979870	UNIVERSIDAD CENTRAL DE CHILE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
208	Universidad de Antofagasta	4 años	Derecho	Derecho	0,247422680412371	21,9	0,818181818181818	s/i	2899000	UNIVERSIDAD DE ANTOFAGASTA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
209	Universidad de Arte y Ciencias Sociales ARCIS	2 años	Derecho	Derecho	0,232558139534884	s/i	0,686274509803922	s/i	2238417	UNIVERSIDAD DE ARTE Y CIENCIAS SOCIALES ARCIS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
21	Universidad de Los Andes	5 años	Administración de Servicios	Administración y Comercio	0,129032258064516	10,4	0,875	De $800 mil a $1 millón	4002408	UNIVERSIDAD DE LOS ANDES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
210	Universidad de Chile	7 años	Derecho	Derecho	0,0859188544152745	18,6	0,909401709401709	De $1 millón 800 mil a $2 millones	3375700	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
211	Universidad de Concepción	6 años	Derecho	Derecho	0,204918032786885	19,2	0,817204301075269	De $1 millón 600 mil a $1 millón 800 mil	2825000	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
212	Universidad de Las Américas	3 años	Derecho	Derecho	0,36551724137931	15,8	0,58955223880597	s/i	2635405	UNIVERSIDAD DE LAS AMERICAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
213	Universidad de Los Andes	5 años	Derecho	Derecho	0,0919540229885057	13,2	0,760204081632653	De $1 millón 400 mil a $1 millón 600 mil	4002408	UNIVERSIDAD DE LOS ANDES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
214	Universidad de Talca	5 años	Derecho	Derecho	0,0720720720720721	16,0	0,657534246575342	De $1 millón 200 mil a $1 millón 400 mil	2671300	UNIVERSIDAD DE TALCA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
215	Universidad de Tarapacá	5 años	Derecho	Derecho	0,183098591549296	21,9	0,672131147540984	s/i	2437000	UNIVERSIDAD DE TARAPACA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
216	Universidad de Valparaíso	3 años	Derecho	Derecho	0,132231404958678	19,1	0,814814814814815	De $1 millón 400 mil a $1 millón 600 mil	2401000	UNIVERSIDAD DE VALPARAISO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
217	Universidad del Desarrollo	5 años	Derecho	Derecho	0,258992805755396	18,3	0,788079470198676	De $1 millón a $1 millón 200 mil	3939708	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
218	Universidad del Mar	2 años	Derecho	Derecho	0,379032258064516	15,5	0,792452830188679	s/i	2182327	UNIVERSIDAD DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
219	Universidad Diego Portales	5 años	Derecho	Derecho	0,195979899497487	17,5	0,777358490566038	De $1 millón 400 mil a $1 millón 600 mil	3616000	UNIVERSIDAD DIEGO PORTALES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
22	Universidad de Los Lagos	3 años	Ingeniería de Ejecución en Administración de Empresas	Administración y Comercio	s/i	18,4	0,938853503184713	s/i	1081605	UNIVERSIDAD DE LOS LAGOS	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
220	Universidad Finis Terrae	5 años	Derecho	Derecho	0,28476821192053	17,4	0,853448275862069	De $1 millón 200 mil a $1 millón 400 mil	3185050	UNIVERSIDAD FINIS TERRAE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
221	Universidad La República	No	Derecho	Derecho	0,686274509803922	20,1	0,783653846153846	De $1 millón a $1 millón 200 mil	1608352	UNIVERSIDAD LA REPUBLICA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
222	Universidad Nacional Andrés Bello	5 años	Derecho	Derecho	0,254606365159129	17,4	0,730964467005076	De $1 millón 200 mil a $1 millón 400 mil	3434564	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
223	Universidad Pedro de Valdivia	No	Derecho	Derecho	0,379310344827586	s/i	0,621212121212121	s/i	1972145	UNIVERSIDAD PEDRO DE VALDIVIA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
224	Universidad San Sebastián	4 años	Derecho	Derecho	0,191977077363897	16,8	0,68	s/i	3206527	UNIVERSIDAD SAN SEBASTIAN	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
225	Universidad Santo Tomás	3 años	Derecho	Derecho	0,283333333333333	18,5	0,692307692307692	s/i	2368208	UNIVERSIDAD SANTO TOMAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
226	Universidad UCINF	2 años	Derecho	Derecho	0,287234042553192	10,6	0,848484848484849	s/i	1853000	UNIVERSIDAD UCINF	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
228	Pontificia Universidad Católica de Chile	7 años	Diseño	Arte y Arquitectura	0,107438016528926	11,2	0,830645161290323	De $600 mil a $800 mil	4020000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
229	Universidad de Valparaíso	3 años	Diseño	Arte y Arquitectura	0,308510638297872	16,8	0,553398058252427	De $400 mil a $600 mil	2557000	UNIVERSIDAD DE VALPARAISO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
230	Universidad del Desarrollo	5 años	Diseño	Arte y Arquitectura	0,142857142857143	12,2	0,714285714285714	s/i	4166510	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
232	Universidad Diego Portales	5 años	Diseño	Arte y Arquitectura	0,13953488372093	12,7	0,758620689655172	De $600 mil a $800 mil	2071000	UNIVERSIDAD DIEGO PORTALES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
233	Universidad Finis Terrae	5 años	Diseño	Arte y Arquitectura	0,346153846153846	12,7	0,75	De $600 mil a $800 mil	3660000	UNIVERSIDAD FINIS TERRAE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
236	Universidad de La Serena	4 años	Diseño con Mencion	Arte y Arquitectura	0,5	s/i	0,578947368421053	s/i	2096000	UNIVERSIDAD DE LA SERENA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
240	Universidad del Pacífico	3 años	Diseño de Interiores	Arte y Arquitectura	0,264705882352941	s/i	0,515151515151515	s/i	3689444	UNIVERSIDAD DEL PACIFICO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
241	IP Duoc UC	7 años	Diseño de Ambientes	Arte y Arquitectura	0,434389140271493	11,7	0,581818181818182	De $400 mil a $600 mil	1707583	IP DUOC UC	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
242	Universidad del Pacífico	3 años	Diseño de Vestuario y Textil	Arte y Arquitectura	0,2	10,3	0,585858585858586	De $600 mil a $800 mil	3685000	UNIVERSIDAD DEL PACIFICO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
243	IP AIEP	4 años	Diseño de Vestuario Profesional mención Alta Costura	Arte y Arquitectura	0,282608695652174	9,6	0,454545454545455	s/i	1370000	IP AIEP	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
244	IP Duoc UC	7 años	Diseño de Vestuario	Arte y Arquitectura	0,206030150753769	11,1	0,548780487804878	De $400 mil a $600 mil	1802303	IP DUOC UC	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
245	IP INACAP	6 años	Diseño de Vestuario	Arte y Arquitectura	0,296052631578947	11,0	0,602272727272727	De $400 mil a $600 mil	1720245	IP INACAP	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
246	Universidad de Antofagasta	4 años	Diseño Gráfico Publicitario	Arte y Arquitectura	0,318181818181818	14,0	0,672131147540984	s/i	2538000	UNIVERSIDAD DE ANTOFAGASTA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
247	Universidad de Chile	7 años	Diseño, Menciónes Diseño Gráfico y Diseño Industrial	Arte y Arquitectura	0,255639097744361	14,5	0,666666666666667	De $600 mil a $800 mil	2946300	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
248	Universidad de Playa Ancha de Ciencias de la Educación	4 años	Diseñador Gráfico	Arte y Arquitectura	0,303030303030303	s/i	0,454545454545455	s/i	2032800	UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
249	Universidad del Bío-Bío	5 años	Diseño Gráfico	Arte y Arquitectura	0,228571428571429	12,7	0,533980582524272	De $400 mil a $600 mil	2150000	UNIVERSIDAD DEL BIO-BIO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
25	Universidad Tecnológica de Chile INACAP	3 años	Ingeniería en Administración de Empresas Mención	Administración y Comercio	0,340037712130735	9,6	0,820255474452555	De $600 mil a $800 mil	1368579	UNIVERSIDAD TECNOLOGICA DE CHILE INACAP	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
250	Universidad del Pacífico	3 años	Diseño Gráfico	Arte y Arquitectura	0,304347826086957	12,7	0,736842105263158	De $600 mil a $800 mil	3543000	UNIVERSIDAD DEL PACIFICO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
251	Universidad Santo Tomás	3 años	Diseño Gráfico	Arte y Arquitectura	0,212121212121212	12,1	0,428571428571429	De $400 mil a $600 mil	2032073	UNIVERSIDAD SANTO TOMAS	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
252	Universidad Tecnológica Metropolitana	2 años	Diseño en Comunicación Visual	Arte y Arquitectura	0,291139240506329	17,7	0,810810810810811	s/i	2327204	UNIVERSIDAD TECNOLOGICA METROPOLITANA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
255	Universidad de Artes, Ciencias y Comunicación UNIACC	No	Diseño Gráfico y Multimedia	Arte y Arquitectura	0,263157894736842	s/i	0,384615384615385	s/i	3100000	UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
256	IP AIEP	4 años	Diseño Gráfico Profesional	Arte y Arquitectura	0,289655172413793	8,9	0,543859649122807	s/i	1147231	IP AIEP	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
257	IP Duoc UC	7 años	Diseño Gráfico	Arte y Arquitectura	0,245901639344262	11,5	0,607223476297968	De $400 mil a $600 mil	1782410	IP DUOC UC	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
258	IP INACAP	6 años	Diseño Gráfico Profesional	Arte y Arquitectura	0,320175438596491	11,3	0,569948186528497	De $400 mil a $600 mil	1495386	IP INACAP	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
259	IP Los Leones	4 años	Diseño Gráfico Publicitario	Arte y Arquitectura	0,59070796460177	11,5	0,451697127937337	Menor a $400 mil	1018732	IP LOS LEONES	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
26	IP de Chile	4 años	Ingeniería en Administración de Empresas	Administración y Comercio	0,435064935064935	11,8	0,745098039215686	De $600 mil a $800 mil	1050616	IP DE CHILE	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
260	Universidad del Bío-Bío	5 años	Diseño Industrial	Tecnología	0,183673469387755	13,4	0,455882352941176	s/i	2294000	UNIVERSIDAD DEL BIO-BIO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
261	Universidad Nacional Andrés Bello	5 años	Diseño mención en Gráfico, Industria de Interiores, de Iluminación Arquitectónica, de Envases y Embalajes	Arte y Arquitectura	0,328125	15,0	0,692307692307692	De $600 mil a $800 mil	3410213	UNIVERSIDAD NACIONAL ANDRES BELLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
262	Universidad Tecnológica Metropolitana	2 años	Diseño Industrial	Tecnología	0,153846153846154	s/i	0,708860759493671	De $600 mil a $800 mil	2389846	UNIVERSIDAD TECNOLOGICA METROPOLITANA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
264	IP Duoc UC	7 años	Diseño Industrial	Tecnología	0,265232974910394	13,4	0,725	De $400 mil a $600 mil	1744576	IP DUOC UC	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
265	Pontificia Universidad Católica de Chile	7 años	Enfermería	Salud	0,117117117117117	12,3	0,993311036789298	De $1 millón a $1 millón 200 mil	3330000	PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
266	Universidad Arturo Prat	2 años	Enfermería	Salud	0,192307692307692	13,6	0,988165680473373	De $800 mil a $1 millón	1797771	UNIVERSIDAD ARTURO PRAT	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
267	Universidad Austral de Chile	6 años	Enfermería	Salud	0,130434782608696	12,8	1	De $1 millón a $1 millón 200 mil	2756000	UNIVERSIDAD AUSTRAL DE CHILE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
268	Universidad Autónoma de Chile	5 años	Enfermería	Salud	0,11310592459605	11,2	0,988888888888889	s/i	2699609	UNIVERSIDAD AUTONOMA DE CHILE	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
269	Universidad Bolivariana	No	Enfermería	Salud	0,194029850746269	s/i	0,973684210526316	s/i	1869798	UNIVERSIDAD BOLIVARIANA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
27	IP Diego Portales	No	Ingeniería en Administración de Empresas	Administración y Comercio	0,666666666666667	10,1	0,764227642276423	De $400 mil a $600 mil	664727	IP DIEGO PORTALES	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
270	Universidad Católica de la Santísima Concepción	En Proceso	Licenciatura en Enfermería	Salud	0,038961038961039	10,7	0,994871794871795	De $800 mil a $1 millón	2689000	UNIVERSIDAD CATOLICA DE LA SANTISIMA CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
271	Universidad Católica del Maule	5 años	Enfermería	Salud	0,141732283464567	13,1	0,979381443298969	De $1 millón a $1 millón 200 mil	2570000	UNIVERSIDAD CATOLICA DEL MAULE	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
272	Universidad de Antofagasta	4 años	Enfermería	Salud	0,145454545454546	13,1	0,985185185185185	De $1 millón a $1 millón 200 mil	2721000	UNIVERSIDAD DE ANTOFAGASTA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
273	Universidad de Chile	7 años	Enfermería	Salud	0,203389830508475	12,8	1	De $1 millón a $1 millón 200 mil	2931600	UNIVERSIDAD DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
274	Universidad de Concepción	6 años	Enfermería	Salud	0,103448275862069	11,2	0,988805970149254	De $1 millón a $1 millón 200 mil	2210000	UNIVERSIDAD DE CONCEPCION	UNIVERSIDAD PARTICULAR CON APORTE	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDADES PARTICULARES CON APORTE
275	Universidad de La Frontera	5 años	Enfermería	Salud	0,0735294117647058	10,7	0,978571428571429	De $1 millón a $1 millón 200 mil	2322000	UNIVERSIDAD DE LA FRONTERA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
276	Universidad de Los Andes	5 años	Enfermería	Salud	0,0394736842105263	13,8	1	De $1 millón a $1 millón 200 mil	3201926	UNIVERSIDAD DE LOS ANDES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
277	Universidad de Magallanes	4 años	Enfermería	Salud	0,122222222222222	s/i	0,974137931034483	De $800 mil a $1 millón	2671000	UNIVERSIDAD DE MAGALLANES	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
278	Universidad de Santiago de Chile	6 años	Enfermería	Salud	0,0684931506849316	11,6	0,994623655913978	De $1 millón a $1 millón 200 mil	2420590	UNIVERSIDAD DE SANTIAGO DE CHILE	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
279	Universidad de Tarapacá	5 años	Enfermería	Salud	0,0909090909090909	14,7	0,990909090909091	De $800 mil a $1 millón	2437000	UNIVERSIDAD DE TARAPACA	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
28	IP Dr. Virginio Gómez G.	4 años	Ingeniería de Ejecución en Administración	Administración y Comercio	0,39568345323741	9,7	0,855263157894737	De $400 mil a $600 mil	1234052	IP DR. VIRGINIO GOMEZ G.	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL	INSTITUTO PROFESIONAL
280	Universidad de Valparaíso	3 años	Enfermería	Salud	0,12037037037037	12,5	1	De $1 millón a $1 millón 200 mil	2230000	UNIVERSIDAD DE VALPARAISO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
281	Universidad del Bío-Bío	5 años	Enfermería	Salud	0,0454545454545454	11,7	0,988700564971751	De $1 millón a $1 millón 200 mil	2294000	UNIVERSIDAD DEL BIO-BIO	UNIVERSIDAD ESTATAL	UNIVERSIDAD	UNIVERSIDAD CRUCH	UNIVERSIDAD ESTATAL
282	Universidad del Desarrollo	5 años	Enfermería	Salud	0,116959064327485	11,7	1	s/i	3384854	UNIVERSIDAD DEL DESARROLLO	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
283	Universidad del Mar	2 años	Enfermería	Salud	0,28544061302682	12,7	0,983379501385042	s/i	2596428	UNIVERSIDAD DEL MAR	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
284	Universidad Diego Portales	5 años	Enfermería	Salud	0,0600000000000001	12,4	1	De $1 millón a $1 millón 200 mil	3428000	UNIVERSIDAD DIEGO PORTALES	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
285	Universidad La República	No	Enfermería	Salud	0,473282442748092	12,4	1	De $1 millón a $1 millón 200 mil	1736045	UNIVERSIDAD LA REPUBLICA	UNIVERSIDAD PARTICULAR	UNIVERSIDAD	UNIVERSIDAD PRIVADA	UNIVERSIDAD PRIVADA
