agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_basica	ive_media	numero_alumnos
2011	9852	ESCUELA PARTICULAR VILLA EL SOL	EL BOSQUE	13	Particular Subvencionado	URBANO	673887115	563	554	56.8345323741	49.5440729483	1324
2011	9853	COLEGIO POLIV. SAINT TRINITY COLLEGE	LO ESPEJO	13	Particular Subvencionado	URBANO	632406365	424	446	82.8	84.9112426035	858
2011	9861	CENTRO EDUC.MUNIC. DR. AMADOR NECHME R.	ESTACIÓN CENTRAL	13	Municipal	URBANO	404935070	406	432	77.49360613810001	73.80952380950001	653
2011	9862	LICEO POLIVALENTE A N°71 GUILLERMO FELIU CRUZ	ESTACIÓN CENTRAL	13	Municipal	URBANO	343628524	392	402		79.1366906474	532
2011	9863	LICEO SANTIAGO BUERAS Y AVARIA	MAIPÚ	13	Municipal	URBANO	580519750	455	461	66.6083916083	76.0649087221	964
2011	9864	LICEO JOSE IGNACIO ZENTENO	MAIPÚ	13	Municipal	URBANO	564469719	379	404	72.78481012650001	73.0837789661	840
2011	9865	LICEO DR. LUIS VARGAS SALCEDO	CERRILLOS	13	Municipal	URBANO	351202441	390	387	80.2371541501	83.13725490189999	663
2011	9867	CENTRO DE EDUC. TECN.PROFESIONAL CODEDUC	MAIPÚ	13	Municipal	URBANO	850440286	388	401	68.0584551148	71.9114219114	1244
2011	9887	ESCUELA EL LLANO DE MAIPU	MAIPÚ	13	Municipal	URBANO	343636769	409	407	72.4489795918	65.66265060240001	484
2011	9889	LICEO REINO DE DINAMARCA	MAIPÚ	13	Municipal	URBANO	350693905	404	406	67.6691729323	80.92485549129999	677
2011	9896	LICEO ALCALDE GONZALO PEREZ LLONA	MAIPÚ	13	Municipal	URBANO	290161082	424	430		74.5916515426	456
2011	9897	LICEO POLITECNICO PARTICULAR HANNOVER	MAIPÚ	13	Particular Subvencionado	URBANO	901796062	459	474		49.8800959232	1281
2011	9900	POLITECNICO ALEMAN ALBERT EINSTEIN	CERRILLOS	13	Particular Subvencionado	URBANO	808535495	405	409	66.66666666659999	68.5004436557	1200
2011	9903	COLEGIO LOS CONQUISTADORES	CERRILLOS	13	Particular Subvencionado	URBANO	646854120	532	527	47.6335877862	49.2021276595	1167
2011	9905	LICEO SAN PEDRO POVEDA	MAIPÚ	13	Particular Subvencionado	URBANO	265164231	640	622	27.0491803278	28.0092592592	503
2011	9906	ESCUELA PARTICULAR INSTITUTO AMERICA	MAIPÚ	13	Particular Subvencionado	URBANO	350640068	465	455	46.6431095406	52.7173913043	633
2011	9907	COLEGIO POLIVALENTE CAMILO HENRIQUEZ	MAIPÚ	13	Particular Subvencionado	URBANO	427776591	591	590	30.8724832214	35.8333333333	717
2011	9909	CENTRO EDUCACIONAL PIAMARTINO CAROLINA LLONA DE CUEVAS	MAIPÚ	13	Particular Subvencionado	URBANO	2488314024	480	475	54.2348237004	51.7344497607	4231
2011	9910	COLEGIO PARTICULAR SAN FELIX	MAIPÚ	13	Particular Subvencionado	URBANO	186536065	503	482	51.1904761904	46.8085106382	387
2011	9911	COLEGIO DE LA PROVIDENCIA C.LARRAIN DE I	MAIPÚ	13	Particular Subvencionado	URBANO	689975656	526	513	32.1325648414	42.2580645161	1094
2011	9912	COLEGIO PART. ASCENSION NICOL	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	476361669	512	522	51.1437908496	57.9439252336	757
2011	9913	COLEGIO ESC.  JOSE MANSO DE VELASCO	MAIPÚ	13	Particular Subvencionado	URBANO	183053946	401	391	68.06282722509999		418
2011	9917	COLEGIO POLIVALENTE PATRICIO MEKIS	MAIPÚ	13	Particular Subvencionado	URBANO	1375443816	431	418	56.1983471074	62.4839948783	1996
2011	9919	COLEGIO PARTICULAR MATER DEI	CERRILLOS	13	Particular Subvencionado	URBANO	403948131	573	536	34.1222879684	34.1772151898	717
2011	9923	ESCUELA INDUSTRIAL PARTICULAR CERRILLOS	CERRILLOS	13	Particular Subvencionado	URBANO	449629048	405	387		69.3023255813	584
2011	9924	COLEGIO ALBERTO PEREZ	MAIPÚ	13	Particular Subvencionado	URBANO	787152972	579	567	22.550052687	23.9436619718	1376
2011	9925	COLEGIO, LICEO COMERCIAL SAN JOSE	MAIPÚ	13	Particular Subvencionado	URBANO	618331408	482	467	46.1368653421	52.9411764705	1290
2011	9926	COLEGIO SOFIA INFANTE HURTADO	MAIPÚ	13	Particular Subvencionado	URBANO	361098062	500	503	49.3013972055	48.7179487179	601
2011	9930	ESCUELA PARTICULAR JOSE ANTONIO LECAROS	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	492352654	394	384	61.8453865336	57.5342465753	680
2011	9937	LICEO MATER PURISSIMA	MAIPÚ	13	Particular Subvencionado	URBANO	691233976	580	598	21.5099715099	26.168224299	1085
2011	9940	ESCUELA LICEO MADRE VICENCIA	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	813108215	531	521	39.6008403361	44.4	1394
2011	9942	ESCUELA, COLEGIO POLITEC.H.DE MAGALLANES	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	208054704	389	380	73.9583333333	78.66666666659999	442
2011	9945	COLEGIO HEROES DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	281552530	393	394	63.5983263598	67.175572519	373
2011	9947	COLEGIO INDUSTRIAL PART. DON ORIONE	CERRILLOS	13	Particular Subvencionado	URBANO	1209158981	508	542	32.2222222222	41.5492957746	1674
2011	9950	COLEGIO EL REDENTOR	MAIPÚ	13	Particular Subvencionado	URBANO	558104495	497	475	53.1045751633	51.2345679012	867
2011	9955	COLEGIO ROSITA SANCHEZ	MAIPÚ	13	Particular Subvencionado	URBANO	223721117	423	424	53.8461538461	60.3053435114	389
2011	9957	LICEO INDUSTRIAL ALBERTO WIDMER	MAIPÚ	13	Particular Subvencionado	URBANO	650911697	440	434		52.5954946131	978
2011	9959	COMPLEJO EDUCACIONAL MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	2034842562	493	502	50.8508112386	49.9227202472	3822
2011	9960	ESCUELA PARTICULAR VILLA ESPANA	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	159661616	488	515	38.7850467289	55.8139534883	343
2011	9967	ESCUELA PARTICULAR RUBEN DARIO	MAIPÚ	13	Particular Subvencionado	URBANO	381555900	548	524	30	31.0924369747	634
2011	9979	COLEGIO PETER COLLEGE	CERRILLOS	13	Particular Subvencionado	URBANO	60608594	505	519		43.119266055	117
2011	9985	LICEO GUILLERMO LABARCA HUBERTSON	QUINTA NORMAL	13	Municipal	URBANO	681243637	369	378		77.83549783540001	1132
2011	9986	LICEO POLITECNICO	QUINTA NORMAL	13	Municipal	URBANO	665644925	375	365		87.099811676	962
2011	10023	LICEO ALBERTO HURTADO	QUINTA NORMAL	13	Particular Subvencionado	URBANO	378841540	452	439	60.0671140939	65.9793814432	629
2011	10030	LICEO POLIV.SAN JOSE DE LA PRECIOSA SANG	QUINTA NORMAL	13	Particular Subvencionado	URBANO	1141400161	502	517	63.6916835699	63.0208333333	1819
2011	10042	ESCUELA PARTICULAR ELVIRA HURTADO DE M.	QUINTA NORMAL	13	Particular Subvencionado	URBANO	952182385	557	559	60.265700483	62.1700879765	1278
2011	10044	CENTRO EDUCACIONAL ALBERTO HURTADO	QUINTA NORMAL	13	Particular Subvencionado	URBANO	543614640	401	427		72.37026647960001	713
2011	10052	LICEO POLITECNICO SAN FRANCISCO SOLANO	CERRO NAVIA	13	Particular Subvencionado	URBANO	304571220	365	364		78.6377708978	518
2011	10058	COLEGIO POLIVALENTE PRINCIPE DE GALES	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	517764799	416	405	60	69.1211401425	869
2011	10059	ESCUELA INDUSTRIAL SIMON BOLIVAR	QUINTA NORMAL	13	Particular Subvencionado	URBANO	461056173	403	402		78.41409691619999	719
2011	10069	COLEGIO MARQUEL	QUINTA NORMAL	13	Particular Subvencionado	URBANO	600468173	489	518	60.7142857142	57.4380165289	1039
2011	10075	LICEO POLIVALENTE LOS HEROES DE LA CONCEPCIÓN	CERRO NAVIA	13	Municipal	URBANO	274839838	405	405		84.5474613686	894
2011	10076	COMPLEJO EDUCACIONAL PEDRO PRADO	LO PRADO	13	Municipal	URBANO	680480901	414	406	80.39867109630001	82.58362168390001	1119
2011	10077	LICEO MUN. CENTRO EDUCACIONAL PUDAHUEL	PUDAHUEL	13	Municipal	URBANO	446320316	348	351		87.1072589382	673
2011	10126	COMPLEJO EDUCACIONAL CERRO NAVIA	CERRO NAVIA	13	Municipal	URBANO	358712890	335	365	90.5172413793	91.304347826	540
2011	10130	LICEO CIUDAD DE BRASILIA	PUDAHUEL	13	Municipal	RURAL	274800537	496	467	70.2875399361	73.0158730158	497
2011	10162	LICEO TENIENTE DAGOBERTO GODOY NO.3	LO PRADO	13	Particular Subvencionado	URBANO	1229253693	522	511	66.3903541823	59.7765363128	1710
2011	10181	ESCUELA INDUSTRIAL PUDAHUEL	PUDAHUEL	13	Particular Subvencionado	URBANO	153358263	353	386		82.6086956521	305
2011	10193	COLEGIO POLIV. SAINT ORLAND N 3	CERRO NAVIA	13	Particular Subvencionado	URBANO	1148625358	444	439	66.2162162162	71.08013937280001	1494
2011	10199	LICEO POLIVALENTE A80 PRESIDENTE JOSE MANUEL BALMACEDA	INDEPENDENCIA	13	Municipal	URBANO	381744001	409	446	66.1478599221	77.90262172280001	599
2011	10203	LICEO MUNICIPAL FRANCISCO INFANTE ABBOT	RENCA	13	Municipal	URBANO	220693630	411	351	82.69230769230001		421
2011	10220	COLEGIO PRESIDENTE ALESSANDRI	INDEPENDENCIA	13	Particular Subvencionado	URBANO	874871154	532	512	50.5674653215	53.1055900621	1274
2011	10221	COLEGIO PARTICULAR CHARLES DARWIN	RENCA	13	Particular Subvencionado	URBANO	201785147	464	442	66.3716814159		333
2011	10223	LICEO SANTA TERESITA	INDEPENDENCIA	13	Particular Subvencionado	URBANO	341565587	479	456		58.8007736943	488
2011	10232	COLEG. POLIV. SANTA MARIA DE LA PROVIDENCIA	RENCA	13	Particular Subvencionado	URBANO	440838485	488	440	42.4855491329	53.5384615384	738
2011	10246	COLEGIO POLIV. SANTA MARIA	QUILICURA	13	Particular Subvencionado	URBANO	1392146585	512	514	50.8907823392	48.8372093023	2074
2011	10250	CENTRO EDUCACIONAL DE HUECHURABA	HUECHURABA	13	Municipal	URBANO	518397013	376	393	81.46551724130001	80.2013422818	893
2011	10251	LICEO POETA FEDERICO GARCIA LORCA	CONCHALÍ	13	Municipal	URBANO	361208424	384	406	71.8023255813	70.1834862385	587
2011	10252	LICEO ARTURO PEREZ CANTO	RECOLETA	13	Municipal	URBANO	489028460	387	414	77.1676300578	80.5970149253	648
2011	10253	LICEO POLIV. ABDON CIFUENTES	CONCHALÍ	13	Municipal	URBANO	695258327	489	478	71.09375	65.2916073968	1059
2011	10254	CENTRO EDUCACIONAL JOSE MIGUEL CARRERA	RECOLETA	13	Municipal	URBANO	235598630	388	365		78.4922394678	328
2011	10255	COMPLEJO EDUCACIONAL JUANITA FERNANDEZ SOLAR	RECOLETA	13	Municipal	URBANO	487898497	380	374		78.78426698449999	739
2011	10259	LICEO AGUSTIN EDWARDS	CONCHALÍ	13	Municipal	URBANO	609888830	428	412	64.89675516219999	77.4011299435	1107
2011	10269	LICEO MUNC.ALMIRANTE GALVARINO RIVEROS	CONCHALÍ	13	Municipal	URBANO	224814299	427	443	79.91452991449999	73.04964538999999	346
2011	10312	LICEO PDTE.ARTURO ALESSANDRI-DIURNO	RECOLETA	13	Particular Subvencionado	URBANO	580158029	464	446	71.32486388380001	79.5	851
2011	10313	COLEGIO POLIV. ALEJANDRO FLORES	RECOLETA	13	Particular Subvencionado	URBANO	650207217	421	415	71.0306406685	73.3075435203	991
2011	10315	COLEGIO CRISTOBAL COLON	CONCHALÍ	13	Particular Subvencionado	URBANO	418846000	504	508	49.1847826086	53.0075187969	718
2011	10320	LICEO AVENIDA RECOLETA	RECOLETA	13	Particular Subvencionado	URBANO	800647191	433	423	60.3036876355	67.26457399100001	1441
2011	10329	COLEGIO LIBERTADOR SAN MARTIN	CONCHALÍ	13	Particular Subvencionado	URBANO	611167414	469	458	69.3308550185	70.4918032786	971
2011	10344	"COLEGIO HELLEN'S COLLEGE"	CONCHALÍ	13	Particular Subvencionado	URBANO	576519907	458	445	52.9197080291	58.6206896551	983
2011	10350	COLEGIO ELENA BETTINI	INDEPENDENCIA	13	Particular Subvencionado	URBANO	511758643	543	534	44.058500914	41.6267942583	816
2011	10352	ESC.BASICA PART. NUEVA AURORA DE CHILE	RECOLETA	13	Particular Subvencionado	URBANO	445333438	485	464	54.7663551401	62.5899280575	751
2011	10355	COLEGIO PARTICULAR JUAN PABLO	INDEPENDENCIA	13	Particular Subvencionado	URBANO	263760167	379	325	78.9256198347		425
2011	10377	LICEO POLIVALENTE SAINT ANDREWS	LAMPA	13	Particular Subvencionado	URBANO	205286042	490	461	66.07142857140001	84.14634146340001	286
2011	10385	ESCUELA PART. ADVENTISTA SANTIAGO NORTE	CONCHALÍ	13	Particular Subvencionado	URBANO	357077193	431	439	54.0925266903	62.9032258064	519
2011	10399	LICEO POLIVALENTE RIGOBERTO FONTT I.	COLINA	13	Municipal	URBANO	1074968590	437	422		77.140482128	1506
2011	10405	LICEO ESMERALDA	COLINA	13	Municipal	RURAL	816638861	374	376	84.5257903494	89.67391304340001	1100
2011	10419	COMPLEJO EDUCACIONAL DE LAMPA	LAMPA	13	Municipal	RURAL	470397316	378	405		81.2857142857	773
2011	10422	ESCUELA BASICA CACIQUE COLIN	LAMPA	13	Municipal	RURAL	409996529	436	386	65.3950953678		537
2011	10432	LICEO POLIVALENTE MANUEL RODRIGUEZ	TILTIL	13	Municipal	RURAL	572240067	400	382	88.4531590413	87.63837638370001	1022
2011	10433	LICEO HUERTOS FAMILIARES	TILTIL	13	Municipal	RURAL	466154133	431	384	78.4810126582	88.8888888888	681
2011	10450	ESCUELA CONSOLIDADA	PUENTE ALTO	13	Municipal	URBANO	1368025034	513	510	76.6141732283	71.597633136	1991
2011	10452	LICEO PUENTE ALTO	PUENTE ALTO	13	Municipal	URBANO	773241063	463	461	88.6363636363	77.6108726752	1233
2011	10453	LICEO IND. MUNICIPALIZADO A N_ 116	PUENTE ALTO	13	Municipal	URBANO	580191789	405	408		78.72928176790001	834
2011	10455	LICEO SAN GERONIMO	PUENTE ALTO	13	Municipal	URBANO	612749030	426	426	81.2260536398	82.9850746268	824
2011	10456	LICEO COMERCIAL DE PUENTE ALTO	PUENTE ALTO	13	Municipal	URBANO	352156024	404	402		84.1328413284	715
2011	10457	COLEGIO MAIPO	PUENTE ALTO	13	Municipal	URBANO	809405675	420	430	82.6086956521	83.8815789473	1230
2011	10470	LICEO MUNIC.ING.MILITAR JUAN MACKENA O.	PUENTE ALTO	13	Municipal	URBANO	909945703	471	487	79.365079365	70.46332046329999	1320
2011	10479	COLEGIO ESTELA SEGURA	PUENTE ALTO	13	Particular Subvencionado	URBANO	468910761	492	509	50.9433962264	49.0909090909	726
2011	10482	COLEGIO ARTURO PRAT	PUENTE ALTO	13	Particular Subvencionado	URBANO	358211306	449	452	73.80281690140001	81.4159292035	677
2011	10484	COLEGIO CORDILLERA	PUENTE ALTO	13	Particular Subvencionado	URBANO	513492082	482	481	58.7301587301	57.2784810126	805
2011	10487	COLEGIO POLIVALENTE DOMINGO MATTE MESIAS	PUENTE ALTO	13	Particular Subvencionado	URBANO	2043470636	525	521	48.7215248721	45.4237288135	3107
2011	10489	LICEO NUESTRA SENORA DE LAS MERCEDES	PUENTE ALTO	13	Particular Subvencionado	URBANO	497831420	488	479	56.9387755102	51.9867549668	957
2011	10492	COLEGIO CRISTIANO BELEN	PUENTE ALTO	13	Particular Subvencionado	URBANO	230434680	454	424	66.3829787234	70.37037037029999	395
2011	10493	COLEGIO SAN LUIS DE GONZAGA II	PUENTE ALTO	13	Particular Subvencionado	URBANO	337623524	482	473	60	67.00201207240001	702
2011	10496	ESCUELA INDUSTRIAL LAS NIEVES	PUENTE ALTO	13	Particular Subvencionado	URBANO	677118316	455	457		61.4349775784	881
2011	10500	COLEGIO POLIV. EL ALBORADA	PUENTE ALTO	13	Particular Subvencionado	RURAL	860137205	462	452	64.4859813084	63.2098765432	1156
2011	10501	COLEGIO POLIV. PROFESOR ILDEFONSO CALDERON	PUENTE ALTO	13	Particular Subvencionado	RURAL	512440506	466	441	68.6567164179	74.6006389776	846
2011	10503	COLEGIO EDUC.PART. COMP.DE MARIA P. ALTO	PUENTE ALTO	13	Particular Subvencionado	RURAL	687031128	472	447	41.4330218068	52.7777777777	1107
2011	10505	LICEO POLIVALENTE MARIA REINA	PUENTE ALTO	13	Particular Subvencionado	RURAL	682666772	449	425	59.9332220367	59.7484276729	1049
2011	10506	COLEGIO SENDA DEL SABER	PUENTE ALTO	13	Particular Subvencionado	URBANO	823912271	487	502	63.2406287787	60.7142857142	1240
2011	10507	ESCUELA TECNICA LAS NIEVES	PUENTE ALTO	13	Particular Subvencionado	URBANO	593071911	459	449		63.9365918097	758
2011	10512	COLEGIO LOS AROMOS	PUENTE ALTO	13	Particular Subvencionado	URBANO	237927716	579	592	37.0967741935	37.8151260504	406
2011	10513	COLEGIO PARTICULAR NIDAL	PUENTE ALTO	13	Particular Subvencionado	URBANO	98141170	457	445	56.0975609756	77.6315789473	190
2011	10515	ESCUELA DOMINGO FAUSTINO SARMIENTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	522846000	423	427	62.0111731843	60.3603603603	900
2011	10516	LICEO MUNIC. TEC. PROF. EL LLANO	PIRQUE	13	Municipal	URBANO	512971046	439	424	66.21160409549999	74.4027303754	785
2011	10520	LICEO  EL PRINCIPAL	PIRQUE	13	Municipal	RURAL	489297526	362	399	71.0382513661		713
2011	10526	LICEO POLIVALENTE SAN JOSE DE MAIPO	SAN JOSÉ DE MAIPO	13	Municipal	URBANO	233207725	384	393		75.909090909	414
2011	10540	COLEGIO RAFAEL EYZAGUIRRE	SAN JOSÉ DE MAIPO	13	Particular Subvencionado	RURAL	442641761	495	467	38.6554621848	40.7185628742	610
2011	10542	CENTRO EDUCACIONAL BALDOMERO LILLO	SAN BERNARDO	13	Municipal	URBANO	874310667	402	397	80.4554079696	83.92857142850001	1228
2011	10543	LICEO POLIVALENTE A-127 FIDEL PINOCHET LE-BRUN	SAN BERNARDO	13	Municipal	URBANO	322738274	435	425		84.9192100538	596
2011	10544	LICEO ELVIRA BRADY MALDONADO-SN.BERNARDO	SAN BERNARDO	13	Municipal	URBANO	471124642	414	404		80.5300713557	795
2011	10545	LICEO IND. MIGUEL AYLWIN GAJARDO	SAN BERNARDO	13	Municipal	URBANO	595236111	395	422		82.48847926259999	856
2011	10551	LICEO POLIV. LUCILA GODOY ALCAYAGA	SAN BERNARDO	13	Municipal	URBANO	298953201	404	390	77.734375	83.9552238805	459
2011	10569	LICEO NUEVO PORVENIR	SAN BERNARDO	13	Municipal	URBANO	318943645	349	353	87.7437325905		463
2011	10573	CENTRO EDUCACIONAL MATIAS COUSINO	EL BOSQUE	13	Municipal	URBANO	200407055	347	377	79.365079365	85.922330097	268
2011	10581	ESCUELA BASICA ANTUPILLAN	SAN BERNARDO	13	Municipal	URBANO	399009674	430	366	80.0699300699		516
2011	10586	ESCUELA ELEODORO YANEZ PONCE DE LEON	SAN BERNARDO	13	Municipal	RURAL	385138189	442	433	86.2884160756		498
2011	10592	LICEO CLARA SOLOVERA	SAN BERNARDO	13	Municipal	RURAL	437153468	375	379	77.2036474164	78.7162162162	662
2011	10600	COLEGIO MONTESSORI	SAN BERNARDO	13	Particular Subvencionado	URBANO	532450714	513	518	50.623885918	52.466367713	902
2011	10604	COLEGIO VILLA SANTA MARIA	EL BOSQUE	13	Particular Subvencionado	URBANO	394114583	414	404	71.264367816	69.8630136986	609
2011	10606	COLEGIO GETSEMANI	SAN BERNARDO	13	Particular Subvencionado	URBANO	334757816	480	462	57.6642335766	55.2795031055	531
2011	10607	COLEGIO PARTICULAR SANTA LUCIA	SAN BERNARDO	13	Particular Subvencionado	URBANO	602621522	411	408	74.2155525238	80.7971014492	1153
2011	10608	COLEGIO SUPERIOR DEL MAIPO	SAN BERNARDO	13	Particular Subvencionado	URBANO	1047411843	508	511	54.1463414634	56.8654646324	1514
2011	10610	COLEGIO SAN JOSE	SAN BERNARDO	13	Particular Subvencionado	URBANO	486154103	559	556	51.9031141868	47.6821192052	858
2011	10611	COLEGIO AMERICAN ACADEMY	SAN BERNARDO	13	Particular Subvencionado	URBANO	771736133	588	601	27.857935627	32.9238329238	1506
2011	10615	COLEGIO  INGLES ISAAC NEWTON	SAN BERNARDO	13	Particular Subvencionado	URBANO	233990256	577	556	37.9182156133	48.2142857142	380
2011	10618	INSTITUTO SAN PABLO MISIONERO	SAN BERNARDO	13	Particular Subvencionado	URBANO	984944628	580	571	42.4903722721	48.6143187066	1835
2011	10626	COLEGIO JUAN BAUTISTA DURAN	EL BOSQUE	13	Particular Subvencionado	URBANO	286126991	444	418	65.8436213991	70.0680272108	517
2011	10632	CENTRO EDUC. DENVER COLORADO SCHOOL	EL BOSQUE	13	Particular Subvencionado	URBANO	349627031	402	402	71.67235494880001	72.6057906458	678
2011	10638	LICEO 131	BUIN	13	Municipal	URBANO	2265191921	444	437	66.8581275129	69.68529222860001	3329
2011	10640	COLEGIO DE MAIPO	BUIN	13	Municipal	URBANO	346825225	384	370	80.1829268292	83.448275862	541
2011	10641	LICEO ALTO JAHUEL	BUIN	13	Municipal	RURAL	545338847	365	357	67.9035250463	76.52173913039999	834
2011	10642	LICEO POLIVALENTE LOS GUINDOS	BUIN	13	Municipal	RURAL	318746650	383	377		78.961038961	327
2011	10645	LICEO FRANCISCO JAVIER KRUGGER ALVARADO	BUIN	13	Municipal	RURAL	399883365	388	387	73.4908136482	73.7864077669	539
2011	10658	LICEO POLIVALENTE MODERNO CARDENAL CARO	BUIN	13	Particular Subvencionado	URBANO	1949682069	480	474	52.5831564048	60.4729729729	2920
2011	10663	CENTRO EDUC. ENRIQUE BERNSTEIN CARABANTE	PAINE	13	Municipal	URBANO	739229013	401	385		81.690140845	1018
2011	10666	ESCUELA DE HOSPITAL	PAINE	13	Municipal	URBANO	382551951	396	389	81.76943699730001	86.2222222222	585
2011	10667	LICEO  MARIA CARVAJAL FUENZALIDA	PAINE	13	Municipal	RURAL	471622817	359	368	75.6335282651	80.8383233532	673
2011	10669	ESCUELA  BARBARA KAST RIST	PAINE	13	Municipal	RURAL	286186027	406	433	84.7826086956	83.56164383559999	369
2011	10683	LICEO REINA PAOLA DE BELGICA	PAINE	13	Particular Subvencionado	RURAL	272176152	380	368		83.02752293570001	183
2011	10685	COLEGIO PART. MARIA ANA MOGAS	PAINE	13	Particular Subvencionado	RURAL	643218326	543	562	59.8862019914	50.8571428571	1052
2011	10686	LICEO MUNICIPAL POETISA GABRIELA MISTRAL	CALERA DE TANGO	13	Municipal	RURAL	710700727	378	374	78.5028790786	76.9607843137	970
2011	10688	COLEGIO  LONQUEN	CALERA DE TANGO	13	Municipal	RURAL	377898417	358	326	67.98780487800001		448
2011	10696	LICEO POLIVALENTE TALAGANTE	TALAGANTE	13	Municipal	URBANO	389889978	378	388	80.4232804232	88.82978723399999	672
2011	10697	LICEO POLITECNICO DE TALAGANTE	TALAGANTE	13	Municipal	URBANO	779856788	429	425		69.29133858260001	1214
2011	10710	COLEGIO ALCANTARA DE TALAGANTE	TALAGANTE	13	Particular Subvencionado	URBANO	404592387	565	546	39.0495867768	37.0517928286	787
2011	10711	LICEO COMERCIAL TALAGANTE	TALAGANTE	13	Particular Subvencionado	URBANO	677650760	462	476		56.2940584088	995
2011	10713	COLEGIO NINO JESUS	TALAGANTE	13	Particular Subvencionado	URBANO	581804793	513	496	59.1346153846	56.7099567099	1003
2011	10715	INSTITUTO SUBTTE.LUIS CRUZ MARTINEZ	TALAGANTE	13	Particular Subvencionado	URBANO	168038944	446	453	69.0721649484	63.5258358662	319
2011	10717	ESCUELA TECNICA SANTA MARIA MICAELA	TALAGANTE	13	Particular Subvencionado	URBANO	357672779	392	388		69.2599620493	483
2011	10721	ENGLISH COLLEGE	TALAGANTE	13	Particular Subvencionado	URBANO	961076468	481	473	50.6627393225	59.7911227154	1415
2011	10723	COLEGIO PARTICULAR INTEGRAL ARTURO PRAT	TALAGANTE	13	Particular Subvencionado	URBANO	229217458	585	577	30.303030303	34.5454545454	372
2011	10725	CENTRO EDUCACIONAL ISLA DE MAIPO	ISLA DE MAIPO	13	Municipal	URBANO	650653370	396	380		78.56450048489999	1007
2011	10726	CENTRO DE EDUCACION GENERAL BASICA	ISLA DE MAIPO	13	Municipal	URBANO	782551898	503	503	66.5957446808	67.96116504850001	969
2011	10727	LICEO REPUBLICA DE ITALIA	ISLA DE MAIPO	13	Municipal	RURAL	508908258	376	387	78.10344827580001		621
2011	10734	CENTRO EDUC. PART. MARIA REINA INMACULADA	ISLA DE MAIPO	13	Particular Subvencionado	URBANO	740877623	444	447	60.4304635761	62.2857142857	1033
2011	10735	LICEO POLIV. LUIS HUMBERTO ACOSTA GAY	EL MONTE	13	Municipal	RURAL	232283493	372	403	80.25477707	86.9778869778	452
2011	10743	INSTITUTO SAN FRANCISCO	EL MONTE	13	Particular Subvencionado	URBANO	220360463	395	362	66.0240963855		470
2011	10746	LICEO MUNICIPALIZADO PENAFLOR	PEÑAFLOR	13	Municipal	URBANO	191060156	425	421		80.15665796339999	290
2011	10749	LICEO PAUL HARRIS	PADRE HURTADO	13	Municipal	RURAL	359702010	372	387	78.66666666659999	82	535
2011	10751	LICEO COMERCIAL REPUBLICA DE BRASIL	PEÑAFLOR	13	Municipal	URBANO	395807968	398	382		71.5877437325	615
2011	10757	COLEGIO ALBERTO HURTADO CRUCHAGA	PADRE HURTADO	13	Particular Subvencionado	URBANO	669059944	409	423	70.9677419354	59.9137931034	971
2011	10772	COL.PART.INMAC.CONC. DE NTRA.SRA. DE LOURDES	PEÑAFLOR	13	Particular Subvencionado	URBANO	329450296	526	515	37.9310344827	42.7672955974	618
2011	10773	COMPLEJO EDUC.PART. LUIS PASTEUR	PADRE HURTADO	13	Particular Subvencionado	RURAL	1093921361	456	404	55.4320987654	64.1689373297	1669
2011	10780	LICEO POLIV. HNOS. SOTOMAYOR BAEZA	MELIPILLA	13	Municipal	URBANO	659927902	423	424		80.8469682386	1215
2011	10781	LICEO POLITECNICO MUNICIPAL MELIPILLA	MELIPILLA	13	Municipal	URBANO	716412167	394	390		78.8321167883	1108
2011	10783	LICEO GABRIELA MISTRAL DE MELIPILLA	MELIPILLA	13	Municipal	URBANO	425049936	428	424	81.84143222500001	78.70036101079999	613
2011	10792	LICEO POLIV. EL BOLLENAR	MELIPILLA	13	Municipal	RURAL	396277385	426	425	78.6549707602	83.4254143646	544
2011	10828	COLEGIO PARTICULAR ALONSO DE ERCILLA	MELIPILLA	13	Particular Subvencionado	URBANO	592221448	549	577	46.6954022988	50.5917159763	1198
2011	10830	COLEGIO POLITEC.NTRA.SRA.DE LA PRESENTAC	MELIPILLA	13	Particular Subvencionado	URBANO	727790612	427	416		69.42857142850001	1028
2011	10831	COLEGIO PARTICULAR MELIPILLA	MELIPILLA	13	Particular Subvencionado	URBANO	890550652	556	535	53.5323383084	52.7938342967	1689
2011	10832	COLEGIO POLIVALENTE SAN AGUSTIN	MELIPILLA	13	Particular Subvencionado	URBANO	1906102733	463	451	59.7083653108	61.1906124785	3359
2011	10833	CENTRO EDUCACIONAL MENESIANO	MELIPILLA	13	Particular Subvencionado	RURAL	697261271	448	435	71.615720524	75.17985611509999	794
