agno	rbd	nombre_establecimiento	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento	psu_lenguaje	psu_matematica	ive_media
2011	22322	FAYOL SCHOOL	PURRANQUE	10	Particular Subvencionado	URBANO	346765562	426	408	78.16901408450001
2011	22329	LICEO TECNICO PROFESIONAL INMACULADA CONCEPCI	ANCUD	10	Particular Subvencionado	URBANO	530877321	447	388	76.923076923
2011	22330	CENTRO EDUCACIONAL SAN AGUSTIN	QUELLÓN	10	Particular Subvencionado	URBANO	254344534	609	598	53.3980582524
2011	22351	INSTITUTO INMACULADA CONCEPCION	VALDIVIA	14	Particular Subvencionado	URBANO	619412476	612	606	28.5714285714
2011	22354	ESCUELA EL MAITEN	LA UNIÓN	14	Municipal	URBANO	451345841	364	367	
2011	22358	COLEGIO INGLES	PURRANQUE	10	Particular Subvencionado	URBANO	348743391	426	441	74.2857142857
2011	22361	COLEGIO PARTICULAR ANTARES DE ALERCE	PUERTO MONTT	10	Particular Subvencionado	URBANO	306571329	406	383	
2011	22372	COMPLEJO EDUCACIONAL SAN CRESCENTE	CASTRO	10	Particular Subvencionado	RURAL	361818269	521	523	37.7049180327
2011	22374	INSTITUTO TECNOLOGICO DEL SUR	VALDIVIA	14	Particular Subvencionado	URBANO	459151425	386	370	83.105022831
2011	22397	COL.TEC.PROF.STA.TERESA DE LOS ANDES	OSORNO	10	Particular Subvencionado	URBANO	453906895	393	379	89.54423592489999
2011	22398	COLEGIO ALIWEN	VALDIVIA	14	Particular Subvencionado	URBANO	109866366	492	469	37.7777777777
2011	22410	COLEGIO CREACION OSORNO	OSORNO	10	Particular Subvencionado	URBANO	621860486	565	582	56.1151079136
2011	22415	INST. SUPERIOR DE ADMINISTRACION Y TURISMO	VALDIVIA	14	Municipal	URBANO	335337021	423	421	78.6106032906
2011	22422	COLEGIO CHARLES DARWIN	CASTRO	10	Particular Subvencionado	RURAL	95443039	532	539	28.5714285714
2011	22434	COLEGIO DOMINGO SANTA MARIA	PUERTO MONTT	10	Particular Subvencionado	URBANO	1852288563	551	570	62.331838565
2011	22436	THE MISSION COLLEGE	OSORNO	10	Particular Subvencionado	URBANO	1343261919	433	380	89.76377952750001
2011	22442	COLEGIO TORNAGALEONES	VALDIVIA	14	Particular Subvencionado	URBANO	78679564	454	451	62.3853211009
2011	22449	COLEGIO RUCALEN	FUTRONO	14	Particular Subvencionado	URBANO	24072295	251	383	88.6363636363
2011	22453	LICEO TECNICO PROFESIONAL HELVECIA	VALDIVIA	14	Particular Subvencionado	URBANO	101679550	404	399	91.2698412698
2011	22454	COLEGIO PRECIOSA SANGRE II	PURRANQUE	10	Particular Subvencionado	URBANO	380382807	550	568	58.8414634146
2011	22459	COLEGIO LAICO VALDIVIA	VALDIVIA	14	Particular Subvencionado	URBANO	232207015	543	524	50
2011	22462	COLEGIO BERNARDO FELMER NIKLITSCHEK	LANCO	14	Particular Subvencionado	URBANO	405617227	349	394	89.8876404494
2011	22464	LICEO POLIVALENTE DALCAHUE	DALCAHUE	10	Municipal	URBANO	328344460	418	387	81.4903846153
2011	22466	LICEO DE ADMINISTRACION Y COMERCIO SAN SEBAST	OSORNO	10	Particular Subvencionado	URBANO	131944053	385	395	94.1176470588
2011	22467	COLEGIO LAFQUEN MONTESSORI	PUERTO MONTT	10	Particular Subvencionado	URBANO	127875932	490	456	33.3333333333
2011	22478	COLEGIO POLITECNICO DEGLI MONTI	PUERTO VARAS	10	Particular Subvencionado	RURAL	497472509	382	413	83.50877192980001
2011	22483	CENTRO EDUCACIONAL ALTAMIRA	PANGUIPULLI	14	Municipal	URBANO	440921370	517	518	63.4429400386
2011	22494	LICEO TECN. PROF. AGRIC. MARIT. BOSQUE NATIVO	PUERTO MONTT	10	Particular Subvencionado	URBANO	588778008	426	412	78.60394537169999
2011	22495	COLEGIO PARTICULAR CARDENAL RAUL SILVA HENRIQ	RÍO BUENO	14	Particular Subvencionado	URBANO	413928342	434	473	76.9736842105
2011	22496	CENTRO EDUCACIONAL SAN NICOLAS	VALDIVIA	14	Particular Subvencionado	URBANO	416353125	338	371	97.02970297020001
2011	22499	INSTITUTO TECNICO BERTA VILLEGAS OYARZUN	PUERTO MONTT	10	Particular Subvencionado	URBANO	376815194	466	457	80.4071246819
2011	22504	LICEO FRANCISCO COLOANE	CASTRO	10	Municipal	URBANO	356859512	445	456	76.55786350140001
2011	22505	COLEGIO CHARLES DARWIN DE ANCUD	ANCUD	10	Particular Subvencionado	URBANO	69468695	523	506	42.1052631578
2011	22516	INSTITUTO CRISTIANO GRACIA Y PAZ	VALDIVIA	14	Particular Subvencionado	URBANO	536581260	473	464	64.6569646569
2011	22518	LICEO SAN FRANCISCO JAVIER	FUTRONO	14	Particular Subvencionado	RURAL	58361357	371	406	97.7777777777
2011	22523	COLEGIO CORDILLERA	OSORNO	10	Particular Subvencionado	URBANO	195221758	436	458	80.6866952789
2011	22540	INSTITUTO ITALIA DE VALDIVIA	VALDIVIA	14	Municipal	URBANO	293769836	494	493	65.2561247216
2011	22542	COLEGIO SAN ALBERTO HURTADO	OSORNO	10	Particular Subvencionado	URBANO	291179219	549	574	67.4528301886
2011	22543	LICEO COMERCIAL MIRAMAR	PUERTO MONTT	10	Municipal	URBANO	554799666	448	422	77.7215189873
2011	22544	LICEO CIENT.HUM.BENJAMIN VICUÑA MACKENNA	PUERTO MONTT	10	Municipal	URBANO	254441880	421	422	84.0314136125
2011	22553	LICEO INDUSTRIAL ALERCE	PUERTO MONTT	10	Municipal	URBANO	497985073	360	401	90.662139219
2011	22559	COLEGIO CRISTIANO LA UNION	LA UNIÓN	14	Particular Subvencionado	URBANO	112234131	428	431	81.8897637795
2011	22560	COLEGIO COLONOS DE ALERCE	PUERTO MONTT	10	Particular Subvencionado	URBANO	685240409	471	494	84.67741935479999
2011	22564	LICEO TECNICO ADOLFO MATTHEI	OSORNO	10	Particular Subvencionado	URBANO	250501079	432	431	71.55555555550001
2011	22597	LICEO TECNICO PROFESIONAL SAN JOSE	QUELLÓN	10	Particular Subvencionado	URBANO	188514310	455	428	76.28865979379999
2011	22602	SAINT PAUL COLLEGE	LLANQUIHUE	10	Particular Subvencionado	URBANO	235051176	492	450	53.6585365853
2011	22624	COLEGIO DE ADULTOS BONILLA	ANCUD	10	Particular Subvencionado	URBANO	47531321	562	539	
2011	22626	INSTITUTO POLITECNICO	OSORNO	10	Municipal	URBANO	153620333	459	423	83.644859813
2011	22631	IMMANUEL INTERNATIONAL SCHOOL	VALDIVIA	14	Particular Subvencionado	URBANO	122458486	543	509	57.1428571428
2011	22634	INSTITUTO PRINCIPE DE ASTURIAS	VALDIVIA	14	Particular Subvencionado	URBANO	393857312	496	490	48.3636363636
2011	22637	COLEGIO SANTA RITA DE CASCIA	PURRANQUE	10	Particular Subvencionado	URBANO	100550621	300	348	76
2011	22655	LICEO CARELMAPU	MAULLÍN	10	Municipal	URBANO	224878262	419	444	90.37656903760001
2011	22664	LICEO POLITECNICO MIRASOL	PUERTO MONTT	10	Municipal	URBANO	255497236	400	384	86.8852459016
2011	22674	LICEO POLIVALENTE DE QUEILEN	QUEILÉN	10	Municipal	URBANO	230763108	450	453	92.5764192139
2011	22691	LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARRO	CALBUCO	10	Municipal	URBANO	280409145	462	457	87.3949579831
2011	22692	PATAGONIA COLLEGE	PUERTO MONTT	10	Particular Subvencionado	URBANO	224160950	613	574	42.5
2011	22750	LICEO PEOPLE HELP PEOPLE	PANGUIPULLI	14	Particular Subvencionado	URBANO	790737233	448	427	82.6484018264
2011	22752	LICEO POLITEC.WERNER GROB STOLZENBACH	LA UNIÓN	14	Particular Subvencionado	RURAL	181841698	401	397	86.1445783132
2011	22755	LICEO TCO. PROF. DE RIO BUENO	RÍO BUENO	14	Municipal	URBANO	546511629	424	439	80.8300395256
2011	22758	LICEO POLIT. PROFESIONAL IGNAO	LAGO RANCO	14	Municipal	RURAL	182290256	398	379	86.7256637168
2011	24201	LICEO AUSTRAL LORD COCHRANE	COCHRANE	11	Municipal	URBANO	392922484	441	438	70.1754385964
2011	24203	LICEO RAUL BROUSSAIN CAMPINO	AYSÉN	11	Municipal	URBANO	437084796	498	502	64.80263157890001
2011	24204	LICEO ARTURO PRAT CHACON	CISNES	11	Municipal	URBANO	272431554	520	503	66.4670658682
2011	24206	CENTRO INTEGRAL DE EDUCACIÓN ALBORADA	COYHAIQUE	11	Particular Subvencionado	URBANO	1768045651	517	486	68
2011	24207	LICEO SAN JOSE U.R.	AYSÉN	11	Particular Subvencionado	URBANO	639630799	562	577	47.5274725274
2011	24212	COLEGIO ALIANZA AUSTRAL DE COYHAIQUE	COYHAIQUE	11	Particular Subvencionado	URBANO	793886324	613	604	26.8041237113
2011	24213	COLEGIO SANTA TERESA DE LOS ANDES	AYSÉN	11	Particular Subvencionado	URBANO	496871949	547	526	42.0454545454
2011	24224	COLEGIO ANTOINE DE SAINT EXUPERY	COYHAIQUE	11	Particular Subvencionado	URBANO	840977375	506	474	64.907651715
2011	24227	COLEGIO BAUTISTA EL SHADDAI	COYHAIQUE	11	Particular Subvencionado	URBANO	249600943	498	498	81.72043010749999
2011	24231	COLEGIO DIEGO PORTALES	COYHAIQUE	11	Particular Subvencionado	URBANO	463799452	497	473	76.66666666659999
2011	24234	COLEGIO INGLES COYHAIQUE	COYHAIQUE	11	Particular Subvencionado	URBANO	232374291	454	430	80
2011	24300	LICEO GABRIELA MISTRAL	NATALES	12	Municipal	URBANO	338769045	437	455	59.8130841121
2011	24303	LICEO NOBELIUS	PUNTA ARENAS	12	Particular Subvencionado	URBANO	379611401	538	549	25.3731343283
2011	24305	SOC. EDUCATIVA PIERRE FAURE Y CIA LTDA.	PUNTA ARENAS	12	Particular Subvencionado	URBANO	471579087	556	564	29.7101449275
2011	24307	LICEO JUAN BAUTISTA CONTARDI	PUNTA ARENAS	12	Municipal	URBANO	1316616677	597	606	31.1475409836
2011	24316	LICEO POLITEC.CARDENAL RAUL SILVA HENRIQUEZ	PUNTA ARENAS	12	Municipal	URBANO	675755453	421	411	58.2322357019
2011	24317	COLEGIO PUERTO NATALES	NATALES	12	Particular Subvencionado	URBANO	409933556	403	424	19.3181818181
2011	24319	COLEGIO PUNTA ARENAS	PUNTA ARENAS	12	Particular Subvencionado	URBANO	497469679	491	516	31.8791946308
2011	24327	LICEO EXPERIMENTAL UMAG	PUNTA ARENAS	12	Particular Subvencionado	URBANO	563454744	544	539	31.1178247734
2011	24329	LICEO SAN JOSE	PUNTA ARENAS	12	Particular Subvencionado	URBANO	1100550309	573	601	29.1079812206
2011	24403	LICEO MUNICIPALIZADO MARCELO ASTORECA C.	LA PINTANA	13	Municipal	URBANO	403337876	407	418	
2011	24405	COLEGIO POLIVALENTE LOVAINA	LA FLORIDA	13	Particular Subvencionado	URBANO	219052252	450	476	69.8795180722
2011	24407	COLEGIO SANTA TERESA DE JESUS DE LOS ANDES	HUECHURABA	13	Particular Subvencionado	URBANO	547588686	399	421	79.3103448275
2011	24410	COLEGIO SANTA MARIA DE LA CORDILLERA	PUENTE ALTO	13	Particular Subvencionado	URBANO	678273712	572	566	29.3209876543
2011	24423	COLEGIO SAN JUAN DIEGO	RECOLETA	13	Particular Subvencionado	URBANO	727286612	515	516	40
2011	24426	ESCUELA PARTICULAR PHILIPPE COUSTEAU	LA FLORIDA	13	Particular Subvencionado	URBANO	380293759	452	436	66.0550458715
2011	24427	COLEGIO SAN VIATOR	MACUL	13	Particular Subvencionado	URBANO	691724323	571	597	45
2011	24438	COLEGIO MERRYLAND	PUENTE ALTO	13	Particular Subvencionado	URBANO	432751868	514	500	53.6764705882
2011	24440	LICEO AGRICOLA SANTA ANA	TALAGANTE	13	Particular Subvencionado	RURAL	216013568	402	390	74.1312741312
2011	24443	LICEO MUNICIPAL CHILOE	PUENTE ALTO	13	Municipal	URBANO	952352856	387	398	83.00395256909999
2011	24444	LICEO INDUSTRIAL HARDWARE	SAN BERNARDO	13	Municipal	URBANO	243868395	419	414	80.3118908382
2011	24445	LICEO MUNICIPAL EL ROBLE	LA PINTANA	13	Municipal	URBANO	583275218	418	386	
2011	24446	COMPLEJO EDUC. AGRICOLA DE TALAGANTE	TALAGANTE	13	Particular Subvencionado	RURAL	359363823	432	425	70.3470031545
2011	24448	COLEGIO ARTISTICO EL SALVADOR ANEXO	LA FLORIDA	13	Particular Subvencionado	URBANO	176259988	482	450	50.4
2011	24459	ESC. BAS.TALLERES PREVOC.HOGAR DE CRISTO	LA GRANJA	13	Particular Subvencionado	URBANO	136148890	383	370	
2011	24460	COLEGIO PARTICULAR KRONBERG COLLEGE	MAIPÚ	13	Particular Subvencionado	URBANO	262555105	495	465	57.4879227053
2011	24473	COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO	SANTIAGO	13	Particular Subvencionado	URBANO	411180944	477	440	60.4395604395
2011	24482	LICEO POLITECNICO PARTICULAR ANDES	RENCA	13	Particular Subvencionado	URBANO	923381600	494	510	58.306188925
2011	24486	COLEGIO POLIVALENTE SAN RAFAEL	LO BARNECHEA	13	Particular Subvencionado	URBANO	513169013	577	598	39.1061452513
2011	24496	COLEGIO COMERCIAL DE PENAFLOR	PEÑAFLOR	13	Particular Subvencionado	URBANO	151852256	402	407	69.8412698412
2011	24498	COLEGIO SAN JOAQUIN	RENCA	13	Particular Subvencionado	URBANO	401009618	591	606	53.7931034482
2011	24599	COLEGIO LONDON ANEXO	LA FLORIDA	13	Particular Subvencionado	URBANO	558250223	428	422	62.5514403292
2011	24625	COLEGIO SAN CRISTOBAL COLLEGE	SAN MIGUEL	13	Particular Subvencionado	URBANO	380427872	482	493	63.8888888888
2011	24626	COMPLEJO EDUCACIONAL ALBERTO WIDMER	MAIPÚ	13	Particular Subvencionado	URBANO	1093265727	442	441	47.1235194585
2011	24638	LICEO MIGUEL DE CERVANTES Y SAAVEDRA	SANTIAGO	13	Municipal	URBANO	328365891	459	447	70.41264266899999
2011	24648	COLEGIO LOS NOGALES	PUENTE ALTO	13	Particular Subvencionado	URBANO	699060848	599	575	36.8098159509
2011	24652	ESCUELA AGROECOLOGICA DE PIRQUE	PIRQUE	13	Particular Subvencionado	RURAL	370333239	437	406	69.04761904759999
2011	24675	COLEGIO SAN MANUEL	MELIPILLA	13	Particular Subvencionado	URBANO	301815927	558	546	45.0381679389
2011	24685	COLEGIO PIAMARTA	ESTACIÓN CENTRAL	13	Particular Subvencionado	URBANO	2548695259	513	510	53.9797395079
2011	24686	LICEO POLIVALENTE SANTIAGO DE COMPOSTELA	SAN BERNARDO	13	Particular Subvencionado	URBANO	393157678	427	427	59.0828924162
2011	24689	CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA	LA PINTANA	13	Particular Subvencionado	URBANO	392290467	410	436	63.025210084
2011	24713	COLEGIO EL BOSQUE PROVINCIA CORDILLERA	PUENTE ALTO	13	Particular Subvencionado	URBANO	393051491	599	608	36.0655737704
2011	24714	COLEGIO SANTO TOMAS	LA PINTANA	13	Particular Subvencionado	URBANO	467043553	474	439	69.4915254237
2011	24717	COLEGIO NUESTRA SENORA DE GUADALUPE	LA GRANJA	13	Particular Subvencionado	URBANO	394063089	469	461	61.4285714285
2011	24721	COLEGIO LEONARDO DA VINCI DE LAS CONDES	LAS CONDES	13	Municipal	URBANO	308708059	495	501	48.4615384615
2011	24730	COLEGIO ADVENTISTA SANTIAGO PONIENTE	LO PRADO	13	Particular Subvencionado	URBANO	328349234	468	439	53.7414965986
2011	24733	COLEGIO SAN ANDRES DE COLINA	COLINA	13	Particular Subvencionado	URBANO	1283625169	439	434	71.97106690770001
2011	24751	COMPLEJO EDUC. EDUARDO CUEVAS VALDES	LO BARNECHEA	13	Municipal	URBANO	391423633	420	415	47.0817120622
2011	24756	COLEGIO NAZARET DE LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	550607364	528	568	42.1296296296
2011	24758	COLEGIO CRISTIANO BETHEL  N 3	LA FLORIDA	13	Particular Subvencionado	URBANO	274064402	478	428	58.8957055214
2011	24766	COLEGIO ALMENDRAL	LA FLORIDA	13	Particular Subvencionado	URBANO	150250859	445	470	67.5
2011	24767	COLEGIO EL SEMBRADOR ANEXO 2	PUENTE ALTO	13	Particular Subvencionado	URBANO	941304918	530	520	48.2993197278
2011	24769	COLEGIO SAN ISAAC JOGUES	QUILICURA	13	Particular Subvencionado	URBANO	577561529	484	472	60
2011	24777	COLEGIO POLITECNICO AVDA INDEPENDENCIA	INDEPENDENCIA	13	Particular Subvencionado	URBANO	126635471	390	386	74.8120300751
2011	24789	COLEGIO MONTEVERDE ANEXO	PEÑALOLÉN	13	Particular Subvencionado	URBANO	373719632	501	504	66.9669669669
2011	24790	COLEGIO EL PRADO	PUDAHUEL	13	Particular Subvencionado	URBANO	165488220	457	474	60.2836879432
2011	24800	COLEGIO FLORIDA HIGH SCHOOL	LA FLORIDA	13	Particular Subvencionado	URBANO	237699079	582	609	41.3580246913
2011	24812	COLEGIO POLIV. SAN JOSE DE RENCA	RENCA	13	Particular Subvencionado	URBANO	722350613	497	516	63.0081300813
2011	24814	COLEGIO ENSENADA	PUENTE ALTO	13	Particular Subvencionado	URBANO	276770355	477	507	53.7190082644
2011	24828	LICEO POLITEC.PARTIC.EL SENOR DE RENCA	RENCA	13	Particular Subvencionado	URBANO	403356087	421	438	68.5546875
2011	24843	COLEGIO POLIV. SAN LUIS BELTRAN	PUDAHUEL	13	Particular Subvencionado	URBANO	958379965	465	465	68.5039370078
2011	24864	COLEGIO SAN CRISTOBAL DE LAS CASAS	LA FLORIDA	13	Particular Subvencionado	URBANO	391240126	507	493	49.6
2011	24876	ESC.BASICA PROF.AURELIA ROJAS BURGOS	LA PINTANA	13	Municipal	URBANO	691875169	338	368	
2011	24878	CENTRO EDUCACIONAL FERNANDO DE ARAGON	PUENTE ALTO	13	Particular Subvencionado	URBANO	2204410720	439	426	71.1078928312
2011	24885	ESCUELA BASICA PART. HUMBOLDT	LA PINTANA	13	Particular Subvencionado	URBANO	1553218625	461	437	66.9402110199
2011	24889	LICEO MONSENOR ENRIQUE ALVEAR	PUDAHUEL	13	Municipal	URBANO	955089962	409	410	71.77914110419999
2011	24892	COLEGIO POLIVALENTE ARAUCARIA	PUENTE ALTO	13	Particular Subvencionado	URBANO	578055735	430	404	74.4336569579
2011	24894	COLEGIO ARAUCARIA CORDILLERA	PUENTE ALTO	13	Particular Subvencionado	URBANO	316684548	468	459	46.4968152866
2011	24898	COLEGIO SAN FRANCISCO MISIONERO	MAIPÚ	13	Particular Subvencionado	RURAL	203755223	463	453	59.1111111111
2011	24913	COLEGIO NUESTRA SENORA DE LA MERCED	MELIPILLA	13	Particular Subvencionado	URBANO	197293524	443	442	64.5161290322
2011	24930	CENTRO EDUCACIONAL FUNDACION PAULA JARAQUEMAD	PEÑALOLÉN	13	Particular Subvencionado	URBANO	398236488	413	363	
2011	24935	COLEGIO POLIV. SIEMBRA	PUENTE ALTO	13	Particular Subvencionado	URBANO	398748944	398	411	81.3793103448
2011	24945	COLEGIO DESIREE	COLINA	13	Particular Subvencionado	URBANO	577717879	515	477	56.6343042071
2011	24946	COLEGIO JORGE HUNEEUS ZEGERS	LA PINTANA	13	Particular Subvencionado	URBANO	2426165238	444	428	71.2369597615
2011	24956	COLEGIO TECNICO PROFESIONAL NOCEDAL	LA PINTANA	13	Particular Subvencionado	URBANO	690236239	508	547	63.4615384615
2011	24966	COLEGIO SAN FELIPE	PUDAHUEL	13	Particular Subvencionado	URBANO	190251685	462	494	56.0283687943
2011	24969	COLEGIO PADRE HURTADO DE PUDAHUEL	PUDAHUEL	13	Particular Subvencionado	URBANO	239164215	406	328	
2011	24978	COLEGIO PART.POLITECNICO EYZAGUIRRE	PUENTE ALTO	13	Particular Subvencionado	URBANO	1572871163	450	442	69.85055230659999
2011	24995	COLEGIO SAN FERNANDO DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	195446122	453	435	73.75
2011	25009	LICEO VALLE DE LLUTA	SAN BERNARDO	13	Municipal	URBANO	506326567	329	370	
2011	25012	COLEGIO PART.SAN SEBASTIAN DE MELIPILLA	MELIPILLA	13	Particular Subvencionado	URBANO	707380843	516	522	58.8235294117
2011	25014	CENTRO DE EDUCACION PAULA JARAQUEMADA	SAN RAMÓN	13	Particular Subvencionado	URBANO	289212225	394	385	
2011	25025	ESCUELA BASICA PART.MADRE DE JESUS	MAIPÚ	13	Particular Subvencionado	URBANO	307033631	517	516	37.610619469
2011	25026	COLEGIO POLIV. FRANCISCO DE VILLAGRA	PEÑAFLOR	13	Particular Subvencionado	URBANO	673624505	454	447	79.7794117647
2011	25027	COLEGIO POLIV. NUEVA NAZARET	LA PINTANA	13	Particular Subvencionado	URBANO	389986693	460	458	60.3864734299
2011	25028	CENTRO EDUC. DIEGO DE ALMAGRO	PEÑALOLÉN	13	Particular Subvencionado	URBANO	562910086	426	383	77.3972602739
2011	25029	COMPLEJO EDUCACIONAL LOS ANDES	LA CISTERNA	13	Particular Subvencionado	URBANO	491973969	407	403	71.7037037037
2011	25032	COLEGIO POLIVALENTE SEMBRADOR	COLINA	13	Particular Subvencionado	URBANO	698618134	402	401	80.6722689075
2011	25038	COLEGIO JOSE M.BALMACEDA DE MELIPILLA	MELIPILLA	13	Particular Subvencionado	URBANO	194332179	482	508	62.8571428571
2011	25043	ESCUELA VOLCAN SAN JOSE	PUENTE ALTO	13	Municipal	URBANO	576475671	351	391	
2011	25048	COLEGIO CASTELGANDOLFO	PADRE HURTADO	13	Particular Subvencionado	URBANO	183263815	576	579	29.8913043478
2011	25050	COLEGIO PARTICULAR SAN MATEO	PUENTE ALTO	13	Particular Subvencionado	URBANO	884503248	464	470	71.3333333333
2011	25059	CENTRO EDUCACIONAL LARUN RAYUN	PUENTE ALTO	13	Particular Subvencionado	URBANO	489038124	455	476	54.1871921182
2011	25061	"COLEGIO POLIVALENTE RAULÍ "	PUENTE ALTO	13	Particular Subvencionado	URBANO	463816217	401	405	80.6691449814
2011	25068	COLEGIO POLIVALENTE EDUCADORA ELENA ROJAS	LA FLORIDA	13	Particular Subvencionado	URBANO	322237999	455	435	63.68
2011	25070	COLEGIO NAVARRA	PUENTE ALTO	13	Particular Subvencionado	URBANO	418846046	523	525	56.5517241379
2011	25071	COLEGIO JOSE ABELARDO NUNEZ MURUA	PUENTE ALTO	13	Particular Subvencionado	URBANO	347855945	462	462	47.0930232558
2011	25082	COLEGIO POLIVALENTE DE LA PINTANA	LA PINTANA	13	Particular Subvencionado	URBANO	777215097	478	442	71.5328467153
2011	25084	ESCUELA RUDOLF DECK WERTH	PUENTE ALTO	13	Particular Subvencionado	URBANO	264969126	497	494	66.1870503597
2011	25085	CENTRO EDUCACIONAL RENCA	RENCA	13	Particular Subvencionado	URBANO	106993175	367	392	80.47337278099999
2011	25091	ESC. BASICA BOSTON COLLEGE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	1579208305	498	486	48.3606557377
2011	25094	COLEGIO PART.SAN ESTEBAN DE LAS VISCACHA	PUENTE ALTO	13	Particular Subvencionado	URBANO	450803914	451	439	72.1893491124
2011	25095	COLEGIO PARTICULAR LOGRONO	MELIPILLA	13	Particular Subvencionado	URBANO	74024731	430	449	82.2784810126
2011	25101	COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA	LA REINA	13	Particular Subvencionado	URBANO	984633332	516	515	42.5764192139
2011	25114	ESC. BASICA PART.IBEROAMERICANO	LA PINTANA	13	Particular Subvencionado	URBANO	677083133	450	450	61.1814345991
2011	25121	COLEGIO SAN ANTONIO DE COLINA	COLINA	13	Particular Subvencionado	URBANO	1051992389	522	498	66.1087866108
2011	25132	ESCUELA PART. MASTER SCHOOL DE LAMPA	LAMPA	13	Particular Subvencionado	URBANO	397582668	485	463	61.8181818181
2011	25136	COMPLEJO EDUCACIONAL SAN ALFONSO	PUENTE ALTO	13	Particular Subvencionado	URBANO	477133609	392	383	84.87972508590001
2011	25138	COLEGIO ALBERT EINSTEIN	RECOLETA	13	Particular Subvencionado	URBANO	181121214	483	464	46.875
2011	25153	COLEGIO PARTICULAR NUEVA ERA SIGLO XXI	LA FLORIDA	13	Particular Subvencionado	URBANO	929265878	547	570	39.5765472312
2011	25160	COLEGIO VICTORIANO	MAIPÚ	13	Particular Subvencionado	URBANO	125551071	520	477	41.1214953271
2011	25161	COLEGIO DE MIRAFLORES DE MALLOCO	PEÑAFLOR	13	Particular Subvencionado	URBANO	221322427	433	415	67.808219178
2011	25166	COLEGIO PART. LOS OLMOS DE PTE. ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	366828173	457	441	62.6984126984
2011	25171	CENTRO EDUC. PRINCIPADO DE ASTURIAS	PUENTE ALTO	13	Particular Subvencionado	URBANO	351586189	426	426	72.0657276995
2011	25182	LICEO ALCALDE JORGE INDO	QUILICURA	13	Municipal	URBANO	132221262	420	399	86.36363636359999
2011	25183	WASHINGTON CENTER LA FLORIDA	LA FLORIDA	13	Particular Subvencionado	URBANO	189015378	449	431	58.5585585585
2011	25185	COLEGIO PARTICULAR OZANAM	SANTIAGO	13	Particular Subvencionado	URBANO	562644918	551	526	57.794676806
2011	25196	PIERRE TEILHARD DE CHARDIN	LA FLORIDA	13	Particular Subvencionado	URBANO	314006240	533	545	43.88185654
2011	25197	COL.PARTICULAR SAN VALENTIN DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	250398292	508	481	45.6
2011	25198	COLEGIO SANTA MARIA DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	1116392943	536	529	50.5338078291
2011	25207	LICEO TECNICO PROFESIONAL MALLOCO	PEÑAFLOR	13	Particular Subvencionado	RURAL	527038177	410	425	63.91184573
2011	25215	COLEGIO POLIV. GERONIMO DE ALDERETE	PUDAHUEL	13	Particular Subvencionado	URBANO	1146306624	457	464	56.7901234567
2011	25218	EXTREMADURA DE PUENTE ALTO	PUENTE ALTO	13	Particular Subvencionado	URBANO	593058901	506	488	55.7142857142
2011	25220	COLEGIO ALMA MATER	LA GRANJA	13	Particular Subvencionado	URBANO	432347769	460	451	66.9039145907
2011	25223	COLEGIO MONTE DE ASIS	PUENTE ALTO	13	Particular Subvencionado	URBANO	488504050	596	586	43.4782608695
2011	25238	"COLEGIO CENTRO EDUCACIONAL ALTAIR "	PADRE HURTADO	13	Particular Subvencionado	URBANO	356521111	515	504	49.4736842105
2011	25247	CENTRO INNOVATIVO LA PUERTA DE PENALOLEN	PEÑALOLÉN	13	Municipal	URBANO	28713303	377	396	94.1176470588
2011	25249	COLEGIO PARTICULAR TANTAUCO  EL BOSQUE	EL BOSQUE	13	Particular Subvencionado	URBANO	519302845	563	589	37.6237623762
2011	25250	COLEGIO POLIV. ALMENDRAL DE LA PINTANA	LA PINTANA	13	Particular Subvencionado	URBANO	1032613396	545	507	61.3821138211
2011	25258	COLEGIO POLIV. SANTA CECILIA DE MAIPU	MAIPÚ	13	Particular Subvencionado	URBANO	274133784	418	399	70.8222811671
2011	25265	COLEGIO ANTIL MAWIDA	LA CISTERNA	13	Particular Subvencionado	URBANO	184203172	458	474	58.0952380952
2011	25269	COLEGIO NUEVO DIEGO DE ALMAGRO	SANTIAGO	13	Particular Subvencionado	URBANO	241021126	483	485	48.4848484848
2011	25282	COLEGIO POLIV. CARDENAL RAUL SILVA HENRIQUEZ	PUENTE ALTO	13	Particular Subvencionado	URBANO	1196157886	482	494	52.0642201834
2011	25287	ESCUELA BASICA PARTICULAR ESJELAVI	LA PINTANA	13	Particular Subvencionado	URBANO	263434940	378	380	83.4645669291
2011	25291	CENTRO EDUCACIONAL HUGO TRIVELLI FRANZOLINI	BUIN	13	Particular Subvencionado	URBANO	101640384	353	367	77.7142857142
