agno	rbd	nombre_comuna	numero_region	dependencia	area_geografica	financiamiento
2011	6829	VALDIVIA	14	Particular Subvencionado	URBANO	661494147
2011	6830	VALDIVIA	14	Particular Subvencionado	URBANO	874467074
2011	6832	VALDIVIA	14	Particular Subvencionado	URBANO	378230844
2011	6833	VALDIVIA	14	Particular Subvencionado	URBANO	270600549
2011	6834	VALDIVIA	14	Particular Subvencionado	URBANO	232459402
2011	6835	VALDIVIA	14	Particular Subvencionado	URBANO	640986356
2011	6836	VALDIVIA	14	Particular Subvencionado	URBANO	260870846
2011	6841	VALDIVIA	14	Particular Subvencionado	RURAL	49139080
2011	6846	MARIQUINA	14	Municipal	URBANO	332273219
2011	6848	LAGO RANCO	14	Particular Subvencionado	RURAL	44769133
2011	6852	MARIQUINA	14	Municipal	RURAL	145427789
2011	6853	MARIQUINA	14	Municipal	RURAL	219074133
2011	6854	MARIQUINA	14	Municipal	RURAL	5120966
2011	6855	MARIQUINA	14	Municipal	RURAL	24421424
2011	6857	MARIQUINA	14	Municipal	RURAL	29599772
2011	6862	MARIQUINA	14	Municipal	RURAL	21756964
2011	6865	MARIQUINA	14	Municipal	RURAL	23586281
2011	6866	MARIQUINA	14	Municipal	RURAL	63250077
2011	6867	MARIQUINA	14	Municipal	RURAL	22377169
2011	6868	MARIQUINA	14	Municipal	RURAL	21985116
2011	6872	MARIQUINA	14	Municipal	RURAL	13560526
2011	6876	MARIQUINA	14	Municipal	RURAL	125976284
2011	6877	MARIQUINA	14	Municipal	RURAL	22097949
2011	6878	MARIQUINA	14	Municipal	RURAL	21761656
2011	6879	MARIQUINA	14	Municipal	RURAL	36630317
2011	6882	MARIQUINA	14	Municipal	RURAL	11776017
2011	6883	MARIQUINA	14	Municipal	RURAL	21112055
2011	6884	MARIQUINA	14	Municipal	RURAL	23450152
2011	6885	MARIQUINA	14	Municipal	RURAL	20797606
2011	6886	MARIQUINA	14	Municipal	URBANO	245767867
2011	6888	MARIQUINA	14	Municipal	RURAL	11636997
2011	6889	MARIQUINA	14	Municipal	RURAL	21164720
2011	6891	MARIQUINA	14	Municipal	RURAL	45822491
2011	6892	MARIQUINA	14	Municipal	RURAL	20819990
2011	6893	MARIQUINA	14	Municipal	RURAL	21099137
2011	6895	MARIQUINA	14	Particular Subvencionado	URBANO	830669044
2011	6896	MARIQUINA	14	Particular Subvencionado	URBANO	414337893
2011	6897	LANCO	14	Municipal	URBANO	586221030
2011	6898	LANCO	14	Municipal	URBANO	206338570
2011	6899	LANCO	14	Municipal	RURAL	474324996
2011	6900	LANCO	14	Municipal	RURAL	21784796
2011	6901	LANCO	14	Municipal	RURAL	46539190
2011	6902	LANCO	14	Municipal	RURAL	31298260
2011	6903	LANCO	14	Municipal	RURAL	58960410
2011	6905	LANCO	14	Municipal	RURAL	48415819
2011	6907	LANCO	14	Municipal	RURAL	20777173
2011	6912	LANCO	14	Municipal	RURAL	20902003
2011	6915	LANCO	14	Municipal	RURAL	21845544
2011	6916	LANCO	14	Municipal	URBANO	244136319
2011	6917	LANCO	14	Particular Subvencionado	RURAL	245064931
2011	6918	LANCO	14	Particular Subvencionado	URBANO	425867429
2011	6919	LANCO	14	Particular Subvencionado	URBANO	4494023
2011	6920	LANCO	14	Particular Subvencionado	URBANO	189519274
2011	6921	LANCO	14	Particular Subvencionado	RURAL	236995704
2011	6922	LANCO	14	Particular Subvencionado	RURAL	263370613
2011	6924	LANCO	14	Particular Subvencionado	RURAL	86647039
2011	6925	LANCO	14	Particular Subvencionado	RURAL	287699392
2011	6929	LOS LAGOS	14	Municipal	URBANO	426527371
2011	6930	LOS LAGOS	14	Municipal	URBANO	353008886
2011	6932	LOS LAGOS	14	Municipal	URBANO	285885947
2011	6933	LOS LAGOS	14	Municipal	RURAL	163129138
2011	6934	LOS LAGOS	14	Municipal	URBANO	415814391
2011	6935	LOS LAGOS	14	Municipal	URBANO	134603188
2011	6938	LOS LAGOS	14	Municipal	RURAL	10122368
2011	6941	LOS LAGOS	14	Municipal	RURAL	20667635
2011	6942	LOS LAGOS	14	Municipal	RURAL	15877359
2011	6944	LOS LAGOS	14	Municipal	RURAL	59611809
2011	6945	LOS LAGOS	14	Municipal	RURAL	20908377
2011	6946	LOS LAGOS	14	Municipal	RURAL	13824699
2011	6950	LOS LAGOS	14	Municipal	RURAL	12345570
2011	6951	LOS LAGOS	14	Municipal	RURAL	19531115
2011	6953	LOS LAGOS	14	Municipal	RURAL	91777527
2011	6955	LOS LAGOS	14	Municipal	RURAL	46509217
2011	6956	LOS LAGOS	14	Municipal	RURAL	16729579
2011	6957	LOS LAGOS	14	Municipal	RURAL	21099734
2011	6963	LOS LAGOS	14	Particular Subvencionado	RURAL	14592140
2011	6964	LOS LAGOS	14	Particular Subvencionado	RURAL	179867643
2011	6965	LOS LAGOS	14	Particular Subvencionado	RURAL	19076147
2011	6969	LOS LAGOS	14	Particular Subvencionado	RURAL	19234845
2011	6970	LOS LAGOS	14	Particular Subvencionado	RURAL	22715192
2011	6972	LOS LAGOS	14	Particular Subvencionado	RURAL	21236173
2011	6973	LOS LAGOS	14	Particular Subvencionado	RURAL	20197233
2011	6975	LOS LAGOS	14	Particular Subvencionado	RURAL	13160706
2011	6978	LOS LAGOS	14	Particular Subvencionado	RURAL	20667935
2011	6979	LOS LAGOS	14	Particular Subvencionado	RURAL	3117243
2011	6980	LOS LAGOS	14	Particular Subvencionado	RURAL	29103211
2011	6981	LOS LAGOS	14	Particular Subvencionado	RURAL	24538968
2011	6982	LOS LAGOS	14	Particular Subvencionado	RURAL	23861440
2011	6983	FUTRONO	14	Municipal	URBANO	564435100
2011	6984	FUTRONO	14	Municipal	RURAL	185754559
2011	6986	FUTRONO	14	Municipal	RURAL	143408865
2011	6987	FUTRONO	14	Municipal	RURAL	21076155
2011	6988	FUTRONO	14	Municipal	RURAL	22612019
2011	6989	FUTRONO	14	Municipal	RURAL	18453827
2011	6990	PAILLACO	14	Municipal	RURAL	27078264
2011	6991	FUTRONO	14	Municipal	RURAL	63025886
2011	6992	FUTRONO	14	Municipal	RURAL	24504864
2011	6996	FUTRONO	14	Municipal	RURAL	23414449
2011	7000	FUTRONO	14	Municipal	RURAL	19489673
2011	7003	FUTRONO	14	Municipal	RURAL	127974993
2011	7004	FUTRONO	14	Particular Subvencionado	URBANO	471805357
2011	7006	FUTRONO	14	Particular Subvencionado	URBANO	624904860
2011	7008	FUTRONO	14	Particular Subvencionado	RURAL	40026499
2011	7009	FUTRONO	14	Particular Subvencionado	RURAL	85766663
2011	7011	FUTRONO	14	Particular Subvencionado	RURAL	56915683
2011	7012	FUTRONO	14	Particular Subvencionado	RURAL	37231141
2011	7013	FUTRONO	14	Particular Subvencionado	RURAL	32070139
2011	7014	FUTRONO	14	Particular Subvencionado	RURAL	3618452
2011	7015	CORRAL	14	Municipal	URBANO	233535695
2011	7016	CORRAL	14	Municipal	URBANO	272907044
2011	7018	CORRAL	14	Municipal	RURAL	22175468
2011	7020	CORRAL	14	Municipal	RURAL	65921949
2011	7021	CORRAL	14	Municipal	RURAL	5400572
2011	7023	CORRAL	14	Municipal	URBANO	86855076
2011	7024	CORRAL	14	Municipal	URBANO	25288855
2011	7025	CORRAL	14	Municipal	RURAL	18480347
2011	7026	CORRAL	14	Municipal	RURAL	48616250
2011	7027	CORRAL	14	Municipal	RURAL	21273430
2011	7029	CORRAL	14	Municipal	URBANO	53183944
2011	7030	CORRAL	14	Municipal	RURAL	22580988
2011	7031	MÁFIL	14	Municipal	URBANO	547450801
2011	7032	MÁFIL	14	Municipal	URBANO	93375610
2011	7034	MÁFIL	14	Municipal	RURAL	22001580
2011	7037	MÁFIL	14	Municipal	RURAL	28065901
2011	7038	MÁFIL	14	Municipal	RURAL	24434497
2011	7039	MÁFIL	14	Municipal	RURAL	21375833
2011	7040	MÁFIL	14	Municipal	RURAL	12008925
2011	7044	MÁFIL	14	Particular Subvencionado	URBANO	406122308
2011	7045	MÁFIL	14	Particular Subvencionado	RURAL	22313954
2011	7047	MÁFIL	14	Particular Subvencionado	RURAL	21810009
2011	7049	PANGUIPULLI	14	Municipal	URBANO	532027985
2011	7050	PANGUIPULLI	14	Municipal	URBANO	345154999
2011	7051	PANGUIPULLI	14	Municipal	RURAL	23688344
2011	7054	PANGUIPULLI	14	Municipal	RURAL	5661436
2011	7056	PANGUIPULLI	14	Municipal	RURAL	5789814
2011	7057	PANGUIPULLI	14	Municipal	RURAL	45141403
2011	7058	PANGUIPULLI	14	Municipal	RURAL	32705628
2011	7059	PANGUIPULLI	14	Municipal	URBANO	323901236
2011	7061	PANGUIPULLI	14	Municipal	RURAL	187225616
2011	7062	PANGUIPULLI	14	Municipal	RURAL	138444975
2011	7063	PANGUIPULLI	14	Municipal	RURAL	184524863
2011	7064	PANGUIPULLI	14	Municipal	RURAL	106217422
2011	7065	PANGUIPULLI	14	Municipal	RURAL	32079313
2011	7066	PANGUIPULLI	14	Municipal	RURAL	6144723
2011	7068	PANGUIPULLI	14	Municipal	RURAL	24331411
2011	7069	PANGUIPULLI	14	Municipal	RURAL	32065023
2011	7071	PANGUIPULLI	14	Municipal	RURAL	59366276
2011	7072	PANGUIPULLI	14	Municipal	RURAL	31269082
2011	7073	PANGUIPULLI	14	Municipal	RURAL	24424487
2011	7074	PANGUIPULLI	14	Municipal	RURAL	47478701
2011	7076	VILLARRICA	9	Municipal	RURAL	26810915
2011	7077	VILLARRICA	9	Municipal	RURAL	20255946
2011	7078	PANGUIPULLI	14	Municipal	RURAL	36152270
2011	7079	PANGUIPULLI	14	Municipal	RURAL	24330321
2011	7081	PANGUIPULLI	14	Municipal	RURAL	24861251
2011	7083	PANGUIPULLI	14	Municipal	RURAL	74735226
2011	7085	PANGUIPULLI	14	Municipal	RURAL	220405838
2011	7086	PANGUIPULLI	14	Municipal	RURAL	76660696
2011	7088	PANGUIPULLI	14	Municipal	RURAL	31681091
2011	7089	PANGUIPULLI	14	Municipal	RURAL	46920405
2011	7090	PANGUIPULLI	14	Municipal	RURAL	28764520
2011	7091	PANGUIPULLI	14	Municipal	RURAL	5659447
2011	7092	PANGUIPULLI	14	Municipal	RURAL	46625960
2011	7093	PANGUIPULLI	14	Municipal	RURAL	15035433
2011	7095	PANGUIPULLI	14	Municipal	RURAL	23573207
2011	7097	PANGUIPULLI	14	Municipal	RURAL	23076059
2011	7100	PANGUIPULLI	14	Municipal	RURAL	89202198
2011	7101	PANGUIPULLI	14	Municipal	RURAL	26978914
2011	7102	PANGUIPULLI	14	Particular Subvencionado	URBANO	484673242
2011	7108	PANGUIPULLI	14	Particular Subvencionado	RURAL	204798976
2011	7109	PANGUIPULLI	14	Particular Subvencionado	RURAL	49931582
2011	7110	PANGUIPULLI	14	Particular Subvencionado	RURAL	19326383
2011	7111	PANGUIPULLI	14	Particular Subvencionado	RURAL	121136023
2011	7112	PANGUIPULLI	14	Particular Subvencionado	RURAL	119861384
2011	7113	PANGUIPULLI	14	Particular Subvencionado	RURAL	46705408
2011	7114	PANGUIPULLI	14	Particular Subvencionado	RURAL	266196758
2011	7115	PANGUIPULLI	14	Particular Subvencionado	RURAL	287348845
2011	7116	PANGUIPULLI	14	Particular Subvencionado	RURAL	29474754
2011	7118	PANGUIPULLI	14	Particular Subvencionado	RURAL	78807853
2011	7119	PANGUIPULLI	14	Particular Subvencionado	RURAL	21624813
2011	7122	PANGUIPULLI	14	Particular Subvencionado	RURAL	186497602
2011	7123	PANGUIPULLI	14	Particular Subvencionado	RURAL	19719913
2011	7124	PANGUIPULLI	14	Particular Subvencionado	RURAL	42472257
2011	7125	PANGUIPULLI	14	Particular Subvencionado	RURAL	185188582
2011	7128	LA UNIÓN	14	Municipal	URBANO	572042866
2011	7129	LA UNIÓN	14	Municipal	URBANO	882717856
2011	7130	LA UNIÓN	14	Municipal	URBANO	390519603
2011	7131	LA UNIÓN	14	Municipal	URBANO	730372313
2011	7132	LA UNIÓN	14	Municipal	URBANO	165176584
2011	7133	LA UNIÓN	14	Municipal	URBANO	341278557
2011	7135	LA UNIÓN	14	Municipal	URBANO	207151191
2011	7136	LA UNIÓN	14	Municipal	RURAL	107807476
2011	7137	LA UNIÓN	14	Municipal	RURAL	117062725
2011	7138	LA UNIÓN	14	Municipal	RURAL	92371815
2011	7139	LA UNIÓN	14	Municipal	RURAL	35959017
2011	7140	LA UNIÓN	14	Municipal	RURAL	120887666
2011	7141	LA UNIÓN	14	Municipal	RURAL	30440316
2011	7142	LA UNIÓN	14	Municipal	RURAL	70195880
2011	7143	LA UNIÓN	14	Municipal	RURAL	20981331
2011	7145	LA UNIÓN	14	Municipal	RURAL	22074152
2011	7147	LA UNIÓN	14	Municipal	RURAL	81358860
2011	7149	LA UNIÓN	14	Municipal	RURAL	24270637
2011	7153	LA UNIÓN	14	Municipal	RURAL	24090805
2011	7154	LA UNIÓN	14	Municipal	RURAL	21736315
2011	7156	LA UNIÓN	14	Municipal	RURAL	21975493
2011	7157	LA UNIÓN	14	Municipal	RURAL	90064399
2011	7158	LA UNIÓN	14	Municipal	RURAL	20363459
2011	7159	LA UNIÓN	14	Municipal	RURAL	26688227
2011	7160	LA UNIÓN	14	Municipal	RURAL	11142576
2011	7162	LA UNIÓN	14	Municipal	RURAL	21813347
2011	7164	LA UNIÓN	14	Municipal	RURAL	20641246
2011	7166	LA UNIÓN	14	Municipal	RURAL	82500454
2011	7167	LA UNIÓN	14	Municipal	RURAL	20366732
2011	7168	LA UNIÓN	14	Municipal	RURAL	34966116
2011	7170	LA UNIÓN	14	Municipal	RURAL	88494282
2011	7171	LA UNIÓN	14	Municipal	RURAL	21554686
2011	7172	LA UNIÓN	14	Municipal	RURAL	25166636
2011	7173	LA UNIÓN	14	Municipal	RURAL	21280754
2011	7174	LA UNIÓN	14	Municipal	RURAL	34874351
2011	7176	LA UNIÓN	14	Municipal	RURAL	31356797
2011	7178	LA UNIÓN	14	Municipal	RURAL	21375266
2011	7181	LA UNIÓN	14	Particular Subvencionado	URBANO	364760056
2011	7183	LA UNIÓN	14	Particular Subvencionado	URBANO	294157012
2011	7184	PAILLACO	14	Particular Subvencionado	RURAL	20837538
2011	7185	LA UNIÓN	14	Particular Subvencionado	RURAL	45700475
2011	7186	LA UNIÓN	14	Particular Subvencionado	RURAL	21917814
2011	7187	LA UNIÓN	14	Particular Subvencionado	RURAL	17274341
2011	7188	LA UNIÓN	14	Particular Subvencionado	RURAL	36915714
2011	7190	LA UNIÓN	14	Particular Subvencionado	RURAL	19750446
2011	7192	LA UNIÓN	14	Particular Subvencionado	RURAL	50148093
2011	7193	LA UNIÓN	14	Particular Subvencionado	RURAL	50435225
2011	7195	LA UNIÓN	14	Particular Subvencionado	RURAL	24834042
2011	7197	LA UNIÓN	14	Particular Subvencionado	RURAL	13179392
2011	7198	LA UNIÓN	14	Particular Subvencionado	RURAL	42708404
2011	7199	LA UNIÓN	14	Particular Subvencionado	RURAL	5195730
2011	7200	PAILLACO	14	Municipal	URBANO	823901948
2011	7202	PAILLACO	14	Municipal	URBANO	660193689
2011	7203	PAILLACO	14	Municipal	URBANO	279337678
2011	7204	PAILLACO	14	Municipal	URBANO	136964768
2011	7205	PAILLACO	14	Municipal	URBANO	135811526
2011	7206	PAILLACO	14	Municipal	RURAL	216211272
2011	7209	PAILLACO	14	Municipal	RURAL	18084987
2011	7212	PAILLACO	14	Municipal	RURAL	38221498
2011	7214	PAILLACO	14	Municipal	RURAL	26964619
2011	7217	PAILLACO	14	Municipal	RURAL	43773171
2011	7218	PAILLACO	14	Municipal	RURAL	24265911
2011	7220	PAILLACO	14	Municipal	RURAL	22305036
2011	7225	PAILLACO	14	Municipal	RURAL	20531323
2011	7227	PAILLACO	14	Municipal	RURAL	17533591
2011	7231	PAILLACO	14	Particular Subvencionado	URBANO	286286864
2011	7234	PAILLACO	14	Particular Subvencionado	RURAL	194406451
2011	7236	RÍO BUENO	14	Municipal	URBANO	361613963
2011	7237	RÍO BUENO	14	Municipal	URBANO	405685544
2011	7238	RÍO BUENO	14	Municipal	URBANO	283744991
2011	7239	RÍO BUENO	14	Municipal	RURAL	22821114
2011	7240	RÍO BUENO	14	Municipal	RURAL	500766619
2011	7242	RÍO BUENO	14	Municipal	RURAL	123878532
2011	7243	RÍO BUENO	14	Municipal	RURAL	123878177
2011	7244	RÍO BUENO	14	Municipal	RURAL	178625275
2011	7247	RÍO BUENO	14	Municipal	RURAL	21705835
2011	7249	RÍO BUENO	14	Municipal	RURAL	16478466
2011	7250	RÍO BUENO	14	Municipal	RURAL	111812033
2011	7251	RÍO BUENO	14	Municipal	RURAL	7730258
2011	7252	RÍO BUENO	14	Municipal	RURAL	56604811
2011	7253	RÍO BUENO	14	Municipal	RURAL	23646632
2011	7254	RÍO BUENO	14	Municipal	RURAL	13096339
2011	7255	RÍO BUENO	14	Municipal	RURAL	5323954
2011	7256	RÍO BUENO	14	Municipal	RURAL	7629740
2011	7257	RÍO BUENO	14	Municipal	RURAL	23608658
2011	7258	RÍO BUENO	14	Municipal	RURAL	19303350
2011	7259	RÍO BUENO	14	Municipal	RURAL	5171702
2011	7260	RÍO BUENO	14	Municipal	RURAL	62308024
2011	7261	RÍO BUENO	14	Municipal	RURAL	64812588
2011	7262	RÍO BUENO	14	Municipal	RURAL	21489055
2011	7266	RÍO BUENO	14	Municipal	RURAL	21153133
2011	7267	RÍO BUENO	14	Municipal	RURAL	9849417
2011	7268	RÍO BUENO	14	Municipal	RURAL	23883739
2011	7270	RÍO BUENO	14	Municipal	RURAL	14654515
2011	7273	RÍO BUENO	14	Municipal	RURAL	48843679
2011	7274	RÍO BUENO	14	Municipal	RURAL	21773309
2011	7276	RÍO BUENO	14	Particular Subvencionado	URBANO	680547071
2011	7279	RÍO BUENO	14	Particular Subvencionado	RURAL	45402873
2011	7282	RÍO BUENO	14	Particular Subvencionado	RURAL	22211243
2011	7283	RÍO BUENO	14	Particular Subvencionado	RURAL	44480013
2011	7284	RÍO BUENO	14	Particular Subvencionado	RURAL	74065927
2011	7285	RÍO BUENO	14	Particular Subvencionado	RURAL	84547757
2011	7286	RÍO BUENO	14	Particular Subvencionado	RURAL	25003682
2011	7287	RÍO BUENO	14	Particular Subvencionado	RURAL	32823605
2011	7288	RÍO BUENO	14	Particular Subvencionado	RURAL	47446369
2011	7289	RÍO BUENO	14	Particular Subvencionado	RURAL	21492395
2011	7290	RÍO BUENO	14	Particular Subvencionado	RURAL	25559714
2011	7291	RÍO BUENO	14	Particular Subvencionado	RURAL	18407174
2011	7292	RÍO BUENO	14	Particular Subvencionado	RURAL	29902157
2011	7295	RÍO BUENO	14	Particular Subvencionado	RURAL	58831153
2011	7296	RÍO BUENO	14	Particular Subvencionado	RURAL	46454348
2011	7297	RÍO BUENO	14	Municipal	RURAL	13299147
2011	7298	RÍO BUENO	14	Particular Subvencionado	RURAL	47346409
2011	7299	LAGO RANCO	14	Municipal	URBANO	696370651
2011	7300	LAGO RANCO	14	Municipal	RURAL	252917792
2011	7301	LAGO RANCO	14	Municipal	RURAL	87487579
2011	7302	LAGO RANCO	14	Municipal	RURAL	26108016
2011	7303	LAGO RANCO	14	Municipal	RURAL	151601686
2011	7304	LAGO RANCO	14	Municipal	RURAL	13837376
2011	7305	LAGO RANCO	14	Municipal	RURAL	48087898
2011	7306	LAGO RANCO	14	Municipal	RURAL	25228543
2011	7307	LAGO RANCO	14	Municipal	RURAL	17550215
2011	7308	LAGO RANCO	14	Municipal	RURAL	24104433
2011	7309	LAGO RANCO	14	Municipal	RURAL	80701767
2011	7311	LAGO RANCO	14	Particular Subvencionado	RURAL	16889094
2011	7312	LAGO RANCO	14	Particular Subvencionado	RURAL	108442356
2011	7314	LAGO RANCO	14	Particular Subvencionado	RURAL	28046798
2011	7315	LAGO RANCO	14	Particular Subvencionado	RURAL	35391509
2011	7316	LAGO RANCO	14	Particular Subvencionado	RURAL	22885464
2011	7317	LAGO RANCO	14	Municipal	RURAL	20893409
2011	7318	LAGO RANCO	14	Particular Subvencionado	RURAL	20785129
2011	7319	LAGO RANCO	14	Particular Subvencionado	RURAL	10940995
2011	7321	LAGO RANCO	14	Particular Subvencionado	RURAL	29290179
2011	7322	LAGO RANCO	14	Particular Subvencionado	RURAL	54655684
2011	7323	OSORNO	10	Municipal	URBANO	47539868
2011	7325	OSORNO	10	Municipal	URBANO	919232938
2011	7326	OSORNO	10	Municipal	URBANO	781199036
2011	7328	OSORNO	10	Municipal	URBANO	341654286
2011	7329	OSORNO	10	Municipal	URBANO	775881928
2011	7331	OSORNO	10	Municipal	URBANO	917328663
2011	7332	OSORNO	10	Municipal	URBANO	396439995
2011	7333	OSORNO	10	Municipal	URBANO	258994988
2011	7334	OSORNO	10	Municipal	URBANO	409682938
2011	7335	OSORNO	10	Municipal	URBANO	279199368
2011	7336	OSORNO	10	Municipal	URBANO	271929636
2011	7337	OSORNO	10	Municipal	URBANO	439093290
2011	7338	OSORNO	10	Municipal	URBANO	385731824
2011	7339	OSORNO	10	Municipal	URBANO	501357845
2011	7340	OSORNO	10	Municipal	URBANO	383500509
2011	7341	OSORNO	10	Municipal	URBANO	516443725
2011	7343	OSORNO	10	Municipal	URBANO	782561880
2011	7345	OSORNO	10	Municipal	URBANO	95240299
2011	7346	OSORNO	10	Municipal	URBANO	481580707
2011	7347	OSORNO	10	Municipal	URBANO	186894597
2011	7348	OSORNO	10	Municipal	URBANO	466650728
2011	7349	OSORNO	10	Municipal	URBANO	265999774
2011	7352	OSORNO	10	Municipal	URBANO	347947965
2011	7353	OSORNO	10	Municipal	URBANO	224684800
2011	7354	OSORNO	10	Municipal	RURAL	128450775
2011	7355	OSORNO	10	Municipal	RURAL	92721114
2011	7356	OSORNO	10	Municipal	RURAL	24423340
2011	7357	OSORNO	10	Municipal	RURAL	75593445
2011	7359	OSORNO	10	Municipal	RURAL	12377507
2011	7366	OSORNO	10	Municipal	RURAL	16994649
2011	7368	OSORNO	10	Municipal	RURAL	31322504
2011	7369	OSORNO	10	Municipal	RURAL	135842986
2011	7371	OSORNO	10	Municipal	RURAL	32911812
2011	7372	OSORNO	10	Municipal	RURAL	61385787
2011	7377	OSORNO	10	Municipal	RURAL	184698337
2011	7380	OSORNO	10	Municipal	RURAL	22429990
2011	7381	OSORNO	10	Municipal	RURAL	21334758
2011	7382	OSORNO	10	Municipal	RURAL	49471604
2011	7384	OSORNO	10	Municipal	RURAL	53738305
2011	7385	OSORNO	10	Particular Subvencionado	URBANO	195162289
2011	7386	OSORNO	10	Particular Subvencionado	URBANO	157958591
2011	7388	OSORNO	10	Particular Subvencionado	URBANO	702102837
2011	7390	OSORNO	10	Particular Subvencionado	URBANO	117157763
2011	7391	OSORNO	10	Particular Subvencionado	URBANO	149014983
2011	7396	OSORNO	10	Particular Subvencionado	URBANO	250784204
2011	7397	OSORNO	10	Particular Subvencionado	URBANO	118940554
2011	7399	OSORNO	10	Particular Subvencionado	URBANO	54178415
2011	7401	OSORNO	10	Particular Subvencionado	URBANO	853725696
2011	7402	OSORNO	10	Particular Subvencionado	URBANO	5414187
2011	7403	OSORNO	10	Particular Subvencionado	URBANO	533095945
2011	7404	OSORNO	10	Particular Subvencionado	URBANO	280612549
2011	7405	OSORNO	10	Particular Subvencionado	URBANO	266211618
2011	7406	OSORNO	10	Particular Subvencionado	URBANO	129153689
2011	7407	OSORNO	10	Municipal	URBANO	48766813
2011	7412	OSORNO	10	Particular Subvencionado	RURAL	302359110
2011	7418	SAN PABLO	10	Municipal	URBANO	199961505
2011	7419	SAN PABLO	10	Municipal	URBANO	118452087
2011	7420	SAN PABLO	10	Municipal	RURAL	24378365
2011	7421	SAN PABLO	10	Municipal	RURAL	23247631
2011	7422	SAN PABLO	10	Municipal	RURAL	24183613
2011	7423	SAN PABLO	10	Municipal	RURAL	24503002
2011	7424	SAN PABLO	10	Municipal	RURAL	45534690
2011	7427	SAN PABLO	10	Municipal	RURAL	71995028
2011	7429	SAN PABLO	10	Municipal	RURAL	2953273
2011	7431	SAN PABLO	10	Municipal	RURAL	71457766
2011	7432	SAN PABLO	10	Municipal	RURAL	48843429
2011	7433	SAN PABLO	10	Municipal	RURAL	63780575
2011	7434	SAN PABLO	10	Particular Subvencionado	URBANO	332080543
2011	7436	SAN PABLO	10	Particular Subvencionado	RURAL	21466887
2011	7437	SAN PABLO	10	Particular Subvencionado	RURAL	20872324
2011	7438	SAN PABLO	10	Particular Subvencionado	RURAL	20064483
2011	7440	SAN PABLO	10	Particular Subvencionado	RURAL	23719394
2011	7441	SAN PABLO	10	Particular Subvencionado	RURAL	385051744
2011	7443	SAN PABLO	10	Particular Subvencionado	RURAL	117217333
2011	7446	SAN PABLO	10	Particular Subvencionado	RURAL	76476020
2011	7448	PUYEHUE	10	Municipal	URBANO	482249100
2011	7449	PUYEHUE	10	Municipal	RURAL	137135024
2011	7450	PUYEHUE	10	Municipal	RURAL	100300598
2011	7452	PUYEHUE	10	Municipal	RURAL	87962020
2011	7453	PUYEHUE	10	Municipal	RURAL	25613575
2011	7454	PUYEHUE	10	Municipal	RURAL	4180487
2011	7455	PUYEHUE	10	Municipal	RURAL	1452643
2011	7457	PUYEHUE	10	Municipal	RURAL	21167713
2011	7458	PUYEHUE	10	Municipal	RURAL	48456837
2011	7459	PUYEHUE	10	Municipal	RURAL	203247914
2011	7460	PUYEHUE	10	Municipal	RURAL	170620236
2011	7462	PUYEHUE	10	Municipal	RURAL	5146199
2011	7463	PUYEHUE	10	Municipal	RURAL	48029003
2011	7464	PUYEHUE	10	Municipal	RURAL	52424479
2011	7465	PUYEHUE	10	Municipal	RURAL	9880502
2011	7466	PUYEHUE	10	Municipal	RURAL	4107501
2011	7467	PUYEHUE	10	Municipal	RURAL	5237200
2011	7469	PUYEHUE	10	Municipal	RURAL	26868774
2011	7470	PUYEHUE	10	Particular Subvencionado	RURAL	427313207
2011	7471	PUYEHUE	10	Municipal	RURAL	23230515
2011	7476	PUERTO OCTAY	10	Municipal	URBANO	243338993
2011	7477	PUERTO OCTAY	10	Municipal	RURAL	157929507
2011	7478	PUERTO OCTAY	10	Municipal	RURAL	175201351
2011	7479	PUERTO OCTAY	10	Municipal	RURAL	58800796
2011	7480	PUERTO OCTAY	10	Municipal	RURAL	18339794
2011	7481	PUERTO OCTAY	10	Municipal	RURAL	23001688
2011	7482	PUERTO OCTAY	10	Municipal	RURAL	1915424
2011	7484	PUERTO OCTAY	10	Municipal	RURAL	20754382
2011	7485	PUERTO OCTAY	10	Municipal	RURAL	13938055
2011	7489	PUERTO OCTAY	10	Municipal	RURAL	21898755
2011	7491	PUERTO OCTAY	10	Municipal	RURAL	20817909
2011	7492	PUERTO OCTAY	10	Municipal	RURAL	22198237
2011	7493	PUERTO OCTAY	10	Municipal	RURAL	21651310
2011	7494	PUERTO OCTAY	10	Municipal	RURAL	31214381
2011	7495	PUERTO OCTAY	10	Municipal	RURAL	4797064
2011	7496	PUERTO OCTAY	10	Municipal	RURAL	120667512
2011	7497	PUERTO OCTAY	10	Municipal	RURAL	16923611
2011	7498	PUERTO OCTAY	10	Municipal	RURAL	30514143
2011	7499	PUERTO OCTAY	10	Particular Subvencionado	RURAL	21493594
2011	7500	PUERTO OCTAY	10	Particular Subvencionado	RURAL	23470331
2011	7501	PUERTO OCTAY	10	Particular Subvencionado	RURAL	44279451
2011	7502	PUERTO OCTAY	10	Particular Subvencionado	RURAL	21705896
2011	7503	PUERTO OCTAY	10	Particular Subvencionado	RURAL	14643294
2011	7505	PURRANQUE	10	Municipal	URBANO	570267552
2011	7507	PURRANQUE	10	Municipal	URBANO	271434207
2011	7508	PURRANQUE	10	Municipal	URBANO	428538285
2011	7509	PURRANQUE	10	Municipal	URBANO	95593064
2011	7510	PURRANQUE	10	Municipal	RURAL	121817012
